timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
7.0	0.0	-170.0	18.0	2.0	0.0	59.0	61.0	160.0	150.0	16.0	961.12	246.0	67.0	1.0	-1003.0	1636893383.053736	
7.0	0.0	-170.0	18.0	2.0	0.0	59.0	61.0	160.0	150.0	16.0	961.12	246.0	67.0	1.0	-1003.0	1636893383.053736	
7.0	0.0	-170.0	19.0	2.0	0.0	59.0	61.0	159.0	150.0	16.0	961.03	246.0	75.0	-7.0	-980.0	1636893383.157275	
7.0	0.0	-170.0	20.0	3.0	0.0	59.0	61.0	159.0	150.0	16.0	961.11	246.0	69.0	5.0	-1019.0	1636893383.256026	
7.0	0.0	-170.0	20.0	3.0	0.0	59.0	61.0	160.0	150.0	16.0	961.12	246.0	69.0	5.0	-1014.0	1636893383.359895	
7.0	0.0	-170.0	21.0	3.0	0.0	59.0	61.0	160.0	150.0	16.0	961.16	246.0	75.0	-3.0	-1002.0	1636893383.463085	
7.0	0.0	-170.0	21.0	3.0	0.0	59.0	61.0	160.0	150.0	16.0	961.06	246.0	84.0	-10.0	-1008.0	1636893383.565567	
7.0	0.0	-170.0	22.0	3.0	0.0	59.0	61.0	159.0	150.0	16.0	961.11	246.0	79.0	-16.0	-1006.0	1636893383.666145	
7.0	0.0	-170.0	22.0	4.0	0.0	59.0	61.0	160.0	150.0	16.0	961.08	247.0	88.0	-11.0	-994.0	1636893383.76922	
7.0	0.0	-170.0	23.0	4.0	0.0	59.0	61.0	159.0	150.0	16.0	961.21	247.0	78.0	-11.0	-1001.0	1636893383.871156	
7.0	0.0	-170.0	23.0	4.0	0.0	59.0	61.0	158.0	150.0	16.0	961.29	247.0	93.0	-23.0	-1000.0	1636893383.971716	
6.0	0.0	-171.0	23.0	4.0	0.0	59.0	61.0	160.0	150.0	16.0	961.11	247.0	96.0	-22.0	-1047.0	1636893384.073447	
0.0	1.0	-171.0	23.0	4.0	0.0	59.0	61.0	159.0	150.0	16.0	961.01	247.0	129.0	-16.0	-981.0	1636893384.177061	
-5.0	1.0	-171.0	22.0	3.0	0.0	59.0	61.0	159.0	150.0	16.0	961.23	247.0	95.0	12.0	-992.0	1636893384.27581	
-6.0	0.0	-170.0	20.0	3.0	0.0	59.0	61.0	158.0	150.0	16.0	961.26	247.0	93.0	-22.0	-1004.0	1636893384.377453	
-6.0	0.0	-170.0	18.0	3.0	0.0	59.0	61.0	159.0	150.0	16.0	961.12	247.0	78.0	-12.0	-1020.0	1636893384.482798	
-6.0	0.0	-171.0	16.0	2.0	0.0	59.0	61.0	159.0	150.0	16.0	961.2	247.0	75.0	-9.0	-990.0	1636893384.584631	
-6.0	1.0	-171.0	14.0	2.0	0.0	59.0	61.0	158.0	150.0	16.0	961.17	247.0	70.0	-13.0	-1006.0	1636893384.685144	
-5.0	0.0	-171.0	13.0	2.0	0.0	59.0	61.0	156.0	150.0	16.0	961.11	248.0	52.0	-11.0	-1014.0	1636893384.78609	
-5.0	0.0	-171.0	11.0	1.0	0.0	58.0	61.0	158.0	150.0	15.0	961.17	248.0	39.0	-11.0	-1023.0	1636893384.889132	
-5.0	0.0	-171.0	10.0	1.0	0.0	58.0	61.0	156.0	150.0	15.0	961.19	248.0	17.0	5.0	-1032.0	1636893384.992934	
-5.0	0.0	-171.0	9.0	1.0	0.0	58.0	61.0	158.0	140.0	15.0	961.22	248.0	11.0	1.0	-1015.0	1636893385.092619	
-4.0	0.0	-171.0	8.0	1.0	0.0	58.0	61.0	157.0	150.0	15.0	961.2	248.0	4.0	10.0	-1011.0	1636893385.194884	
-5.0	0.0	-171.0	8.0	1.0	0.0	58.0	61.0	158.0	150.0	15.0	961.21	248.0	2.0	8.0	-1006.0	1636893385.29804	
-5.0	0.0	-171.0	7.0	1.0	0.0	58.0	61.0	159.0	150.0	15.0	961.22	248.0	-6.0	2.0	-999.0	1636893385.399298	
-5.0	0.0	-171.0	6.0	0.0	0.0	58.0	61.0	157.0	150.0	15.0	961.13	248.0	-25.0	18.0	-1008.0	1636893385.452424	
-5.0	0.0	-171.0	5.0	0.0	0.0	58.0	61.0	159.0	150.0	15.0	961.12	248.0	-23.0	17.0	-985.0	1636893385.550521	
-5.0	0.0	-171.0	5.0	0.0	0.0	58.0	61.0	157.0	150.0	15.0	961.14	248.0	-11.0	0.0	-1006.0	1636893385.653655	
-4.0	0.0	-171.0	4.0	0.0	0.0	58.0	61.0	158.0	150.0	15.0	961.2	249.0	-19.0	-1.0	-1015.0	1636893385.75448	
-4.0	0.0	-171.0	4.0	0.0	0.0	59.0	61.0	159.0	150.0	15.0	961.16	249.0	-44.0	15.0	-994.0	1636893385.856534	
-4.0	0.0	-171.0	3.0	0.0	0.0	59.0	61.0	159.0	150.0	15.0	961.17	249.0	-37.0	-4.0	-997.0	1636893385.960307	
-3.0	0.0	-171.0	3.0	0.0	0.0	59.0	61.0	159.0	150.0	15.0	961.16	249.0	-27.0	0.0	-1003.0	1636893386.065881	
-3.0	0.0	-171.0	2.0	0.0	0.0	59.0	61.0	159.0	150.0	15.0	961.16	249.0	-39.0	8.0	-1012.0	1636893386.164535	
-3.0	0.0	-171.0	2.0	0.0	0.0	59.0	61.0	160.0	150.0	15.0	961.19	249.0	-45.0	2.0	-1000.0	1636893386.266447	
-4.0	0.0	-171.0	2.0	0.0	0.0	59.0	61.0	159.0	150.0	15.0	961.12	249.0	-43.0	-15.0	-979.0	1636893386.369321	
-4.0	0.0	-171.0	2.0	0.0	0.0	59.0	61.0	161.0	150.0	15.0	961.09	249.0	-41.0	-13.0	-1034.0	1636893386.472363	
-7.0	0.0	-171.0	1.0	0.0	0.0	59.0	61.0	162.0	150.0	15.0	961.23	249.0	-66.0	10.0	-1014.0	1636893386.573062	
-7.0	0.0	-170.0	1.0	0.0	0.0	59.0	61.0	162.0	150.0	15.0	961.09	249.0	-62.0	-4.0	-1003.0	1636893386.675883	
-7.0	0.0	-170.0	0.0	0.0	0.0	59.0	61.0	164.0	150.0	15.0	961.03	250.0	-59.0	0.0	-1002.0	1636893386.775834	
-7.0	0.0	-171.0	0.0	0.0	0.0	58.0	61.0	163.0	150.0	15.0	960.99	250.0	-57.0	-9.0	-996.0	1636893386.876948	
-7.0	0.0	-171.0	0.0	0.0	0.0	58.0	61.0	161.0	150.0	15.0	960.9	250.0	-80.0	-12.0	-997.0	1636893386.979151	
-7.0	0.0	-171.0	-1.0	0.0	0.0	58.0	61.0	162.0	150.0	15.0	960.9	250.0	-95.0	0.0	-1014.0	1636893387.080682	
-7.0	0.0	-171.0	-1.0	0.0	0.0	58.0	61.0	163.0	150.0	15.0	960.94	250.0	-95.0	-1.0	-995.0	1636893387.184005	
-7.0	0.0	-171.0	-2.0	0.0	0.0	58.0	61.0	162.0	150.0	15.0	960.97	250.0	-71.0	-10.0	-1003.0	1636893387.289184	
-7.0	0.0	-171.0	-3.0	0.0	0.0	58.0	61.0	162.0	150.0	15.0	960.96	250.0	-73.0	-4.0	-1002.0	1636893387.390002	
-7.0	0.0	-171.0	-3.0	0.0	0.0	58.0	61.0	163.0	150.0	15.0	960.97	250.0	-78.0	12.0	-1003.0	1636893387.490313	
-7.0	0.0	-171.0	-4.0	0.0	0.0	58.0	61.0	163.0	150.0	15.0	960.95	250.0	-78.0	-1.0	-1019.0	1636893387.595132	
-7.0	0.0	-171.0	-5.0	0.0	0.0	58.0	61.0	163.0	150.0	15.0	960.93	250.0	-78.0	-9.0	-1014.0	1636893387.694036	
-7.0	0.0	-171.0	-5.0	0.0	0.0	58.0	61.0	163.0	150.0	15.0	960.89	251.0	-77.0	-6.0	-978.0	1636893387.799587	
-7.0	0.0	-171.0	-6.0	0.0	0.0	59.0	62.0	164.0	150.0	15.0	960.88	251.0	-88.0	1.0	-999.0	1636893387.901117	
-7.0	0.0	-170.0	-6.0	0.0	0.0	59.0	62.0	162.0	150.0	15.0	960.92	251.0	-86.0	5.0	-988.0	1636893388.002015	
-7.0	0.0	-170.0	-7.0	0.0	0.0	59.0	62.0	162.0	150.0	15.0	960.88	251.0	-88.0	1.0	-997.0	1636893388.105115	
-7.0	0.0	-170.0	-7.0	0.0	0.0	59.0	62.0	163.0	150.0	15.0	960.9	251.0	-83.0	4.0	-1002.0	1636893388.204637	
-7.0	0.0	-170.0	-7.0	0.0	0.0	59.0	62.0	163.0	150.0	15.0	960.91	251.0	-99.0	0.0	-1011.0	1636893388.307954	
-7.0	0.0	-170.0	-8.0	0.0	0.0	59.0	62.0	162.0	150.0	15.0	960.85	251.0	-105.0	0.0	-991.0	1636893388.409177	
-7.0	0.0	-170.0	-8.0	0.0	0.0	59.0	62.0	162.0	150.0	15.0	960.91	251.0	-98.0	0.0	-1004.0	1636893388.508468	
-7.0	0.0	-170.0	-8.0	0.0	0.0	59.0	62.0	163.0	150.0	15.0	960.84	251.0	-118.0	8.0	-994.0	1636893388.61036	
-7.0	0.0	-170.0	-8.0	-1.0	0.0	59.0	62.0	162.0	150.0	15.0	960.82	251.0	-105.0	6.0	-996.0	1636893388.714798	
-7.0	0.0	-170.0	-9.0	-1.0	0.0	59.0	62.0	160.0	150.0	15.0	960.63	252.0	-127.0	14.0	-991.0	1636893388.816446	
