timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
5.0	3.0	10.0	-5.0	-1.0	0.0	67.0	69.0	292.0	290.0	60.0	970.11	176.0	152.0	-44.0	-943.0	1636887604.131247	
9.0	2.0	10.0	-5.0	-1.0	0.0	67.0	69.0	295.0	290.0	60.0	970.15	176.0	128.0	-38.0	-994.0	1636887604.235107	
9.0	1.0	10.0	-5.0	-1.0	0.0	67.0	69.0	293.0	290.0	59.0	970.03	176.0	132.0	-33.0	-1002.0	1636887604.337743	
8.0	2.0	10.0	-6.0	-2.0	0.0	67.0	70.0	292.0	290.0	59.0	969.93	176.0	159.0	-40.0	-995.0	1636887604.438846	
8.0	2.0	10.0	-6.0	-2.0	0.0	67.0	70.0	292.0	290.0	59.0	969.92	176.0	161.0	-38.0	-998.0	1636887604.538047	
8.0	3.0	10.0	-6.0	-1.0	0.0	67.0	70.0	298.0	290.0	59.0	969.9	177.0	150.0	-27.0	-984.0	1636887604.640427	
8.0	3.0	10.0	-6.0	-1.0	0.0	67.0	70.0	298.0	290.0	59.0	970.04	177.0	153.0	-34.0	-962.0	1636887604.742134	
6.0	2.0	10.0	-6.0	-1.0	0.0	67.0	70.0	291.0	290.0	59.0	970.11	177.0	135.0	-32.0	-976.0	1636887604.844004	
5.0	2.0	10.0	-6.0	-1.0	0.0	67.0	70.0	290.0	290.0	59.0	970.07	177.0	143.0	-36.0	-986.0	1636887604.948173	
4.0	2.0	10.0	-5.0	-1.0	0.0	67.0	70.0	288.0	290.0	59.0	970.14	177.0	133.0	-30.0	-949.0	1636887605.048931	
8.0	2.0	10.0	-5.0	-1.0	0.0	67.0	70.0	295.0	290.0	59.0	969.97	177.0	119.0	-21.0	-1007.0	1636887605.150454	
9.0	0.0	10.0	-5.0	-1.0	0.0	67.0	70.0	297.0	290.0	59.0	970.06	177.0	111.0	-25.0	-1008.0	1636887605.253773	
8.0	0.0	10.0	-6.0	-1.0	0.0	67.0	70.0	289.0	290.0	59.0	970.01	177.0	134.0	-31.0	-1013.0	1636887605.354225	
8.0	0.0	9.0	-6.0	-1.0	0.0	67.0	69.0	291.0	290.0	59.0	970.1	177.0	121.0	-22.0	-984.0	1636887605.460245	
9.0	0.0	10.0	-6.0	-1.0	0.0	67.0	69.0	298.0	290.0	59.0	970.03	177.0	116.0	-27.0	-1002.0	1636887605.561581	
8.0	1.0	10.0	-7.0	-1.0	0.0	67.0	69.0	299.0	290.0	59.0	970.03	178.0	115.0	-25.0	-976.0	1636887605.664129	
8.0	1.0	10.0	-7.0	-1.0	0.0	67.0	69.0	291.0	290.0	59.0	970.17	178.0	127.0	-47.0	-977.0	1636887605.764819	
8.0	2.0	10.0	-7.0	-2.0	0.0	67.0	69.0	296.0	290.0	59.0	969.99	178.0	137.0	-36.0	-1004.0	1636887605.86422	
7.0	3.0	10.0	-8.0	-1.0	0.0	67.0	69.0	294.0	290.0	59.0	970.05	178.0	129.0	-21.0	-994.0	1636887605.968857	
4.0	2.0	10.0	-8.0	-1.0	0.0	67.0	69.0	289.0	290.0	59.0	969.96	178.0	144.0	-33.0	-982.0	1636887606.07056	
3.0	2.0	10.0	-7.0	-1.0	0.0	67.0	69.0	292.0	290.0	59.0	970.15	178.0	134.0	-39.0	-934.0	1636887606.17269	
9.0	1.0	10.0	-7.0	-1.0	0.0	67.0	69.0	296.0	290.0	59.0	970.13	178.0	112.0	-34.0	-1014.0	1636887606.273724	
9.0	0.0	10.0	-7.0	-1.0	0.0	67.0	69.0	298.0	290.0	59.0	970.08	178.0	110.0	-34.0	-1008.0	1636887606.377072	
8.0	1.0	10.0	-8.0	-2.0	0.0	68.0	70.0	296.0	290.0	59.0	970.04	178.0	133.0	-46.0	-994.0	1636887606.481996	
8.0	2.0	10.0	-8.0	-2.0	0.0	68.0	70.0	294.0	290.0	59.0	970.08	178.0	135.0	-48.0	-994.0	1636887606.58461	
8.0	3.0	10.0	-8.0	-2.0	0.0	68.0	70.0	288.0	290.0	59.0	970.04	179.0	152.0	-53.0	-1002.0	1636887606.682496	
5.0	3.0	10.0	-8.0	-2.0	0.0	68.0	70.0	286.0	290.0	59.0	969.84	179.0	139.0	-57.0	-1004.0	1636887606.785257	
3.0	3.0	10.0	-8.0	-2.0	0.0	68.0	70.0	288.0	290.0	59.0	970.03	179.0	123.0	-49.0	-979.0	1636887606.886427	
3.0	3.0	10.0	-7.0	-1.0	0.0	68.0	70.0	286.0	290.0	59.0	970.08	179.0	150.0	-52.0	-982.0	1636887606.985776	
3.0	3.0	10.0	-6.0	-1.0	0.0	68.0	70.0	283.0	290.0	59.0	970.05	179.0	126.0	-47.0	-999.0	1636887607.089362	
3.0	3.0	10.0	-6.0	-1.0	0.0	68.0	70.0	290.0	290.0	59.0	970.07	179.0	129.0	-47.0	-999.0	1636887607.192387	
3.0	3.0	10.0	-5.0	-1.0	0.0	68.0	70.0	291.0	290.0	59.0	969.97	179.0	124.0	-42.0	-1023.0	1636887607.292256	
3.0	3.0	10.0	-4.0	-1.0	0.0	68.0	70.0	292.0	290.0	59.0	970.02	179.0	111.0	-52.0	-1000.0	1636887607.39399	
3.0	2.0	10.0	-4.0	-1.0	0.0	67.0	70.0	298.0	290.0	59.0	969.95	179.0	146.0	-33.0	-975.0	1636887607.497622	
7.0	3.0	10.0	-3.0	0.0	0.0	67.0	70.0	299.0	290.0	59.0	969.9	179.0	120.0	-24.0	-981.0	1636887607.59895	
9.0	1.0	10.0	-4.0	0.0	0.0	67.0	70.0	300.0	290.0	59.0	969.94	180.0	106.0	-33.0	-1007.0	1636887607.700828	
8.0	0.0	10.0	-4.0	-1.0	0.0	67.0	70.0	299.0	290.0	59.0	970.13	180.0	125.0	-39.0	-971.0	1636887607.754518	
8.0	0.0	10.0	-5.0	-1.0	0.0	67.0	70.0	296.0	290.0	59.0	970.01	180.0	126.0	-45.0	-987.0	1636887607.854687	
8.0	0.0	10.0	-5.0	-1.0	0.0	67.0	70.0	300.0	290.0	59.0	970.13	180.0	136.0	-43.0	-979.0	1636887607.956563	
8.0	0.0	10.0	-5.0	-2.0	0.0	67.0	70.0	304.0	290.0	59.0	970.12	180.0	156.0	-53.0	-984.0	1636887608.05697	
8.0	0.0	10.0	-6.0	-2.0	0.0	67.0	70.0	293.0	290.0	59.0	970.11	180.0	126.0	-51.0	-955.0	1636887608.159055	
8.0	1.0	10.0	-6.0	-3.0	0.0	67.0	70.0	298.0	290.0	59.0	970.05	180.0	112.0	-40.0	-992.0	1636887608.261325	
9.0	2.0	10.0	-6.0	-3.0	0.0	67.0	70.0	296.0	290.0	59.0	969.91	180.0	103.0	-27.0	-997.0	1636887608.366499	
8.0	3.0	10.0	-7.0	-2.0	0.0	67.0	70.0	294.0	290.0	59.0	969.8	180.0	127.0	-21.0	-1010.0	1636887608.467533	
8.0	2.0	10.0	-7.0	-2.0	0.0	67.0	70.0	304.0	290.0	59.0	969.89	181.0	120.0	-2.0	-991.0	1636887608.570534	
9.0	1.0	9.0	-7.0	-2.0	0.0	67.0	70.0	299.0	290.0	59.0	969.97	181.0	140.0	-29.0	-960.0	1636887608.672314	
9.0	1.0	9.0	-8.0	-2.0	0.0	67.0	70.0	300.0	290.0	59.0	970.04	181.0	114.0	-22.0	-966.0	1636887608.77305	
9.0	2.0	9.0	-8.0	-1.0	1.0	67.0	70.0	296.0	290.0	59.0	969.86	181.0	99.0	16.0	-973.0	1636887608.876191	
9.0	0.0	10.0	-9.0	-1.0	0.0	67.0	70.0	291.0	290.0	59.0	970.0	181.0	87.0	-15.0	-1051.0	1636887608.974866	
9.0	0.0	10.0	-10.0	-2.0	0.0	67.0	70.0	292.0	290.0	59.0	970.02	181.0	123.0	-26.0	-1027.0	1636887609.077138	
8.0	1.0	10.0	-10.0	-2.0	0.0	67.0	70.0	288.0	290.0	59.0	969.93	181.0	122.0	-30.0	-981.0	1636887609.182458	
3.0	2.0	9.0	-10.0	-2.0	0.0	67.0	70.0	295.0	290.0	59.0	970.0	181.0	125.0	-35.0	-1039.0	1636887609.2824	
1.0	3.0	9.0	-10.0	-1.0	0.0	67.0	70.0	290.0	290.0	59.0	969.86	181.0	120.0	-26.0	-991.0	1636887609.386716	
0.0	2.0	10.0	-9.0	-1.0	0.0	67.0	70.0	289.0	290.0	59.0	969.88	181.0	123.0	-34.0	-984.0	1636887609.488394	
0.0	1.0	10.0	-9.0	-1.0	0.0	67.0	70.0	287.0	290.0	59.0	969.92	182.0	84.0	-2.0	-1001.0	1636887609.58833	
-2.0	0.0	10.0	-8.0	0.0	0.0	67.0	70.0	284.0	290.0	59.0	969.87	182.0	75.0	-1.0	-1029.0	1636887609.691803	
-9.0	0.0	10.0	-6.0	0.0	0.0	67.0	70.0	283.0	290.0	59.0	969.84	182.0	83.0	-2.0	-999.0	1636887609.790734	
-8.0	0.0	10.0	-4.0	0.0	0.0	67.0	70.0	280.0	280.0	59.0	969.87	182.0	79.0	-5.0	-1046.0	1636887609.959938	
-8.0	0.0	10.0	-2.0	0.0	0.0	67.0	70.0	284.0	280.0	59.0	969.84	182.0	59.0	-12.0	-1035.0	1636887609.998355	
-7.0	0.0	10.0	0.0	0.0	0.0	67.0	70.0	282.0	280.0	59.0	969.89	182.0	74.0	-12.0	-1012.0	1636887610.098284	
-8.0	0.0	10.0	1.0	0.0	0.0	67.0	70.0	282.0	280.0	59.0	969.94	182.0	62.0	-18.0	-1034.0	1636887610.198891	
-8.0	0.0	10.0	2.0	0.0	0.0	67.0	70.0	284.0	280.0	59.0	970.02	182.0	36.0	-21.0	-1055.0	1636887610.300969	
-8.0	0.0	9.0	4.0	0.0	0.0	67.0	70.0	281.0	280.0	59.0	970.03	182.0	28.0	-20.0	-1016.0	1636887610.403352	
-8.0	1.0	10.0	5.0	0.0	0.0	68.0	70.0	280.0	290.0	59.0	970.04	182.0	14.0	-15.0	-1019.0	1636887610.507813	
-8.0	0.0	9.0	7.0	1.0	0.0	68.0	70.0	283.0	290.0	59.0	970.13	183.0	3.0	-7.0	-1013.0	1636887610.606601	
-8.0	0.0	9.0	8.0	1.0	0.0	68.0	70.0	284.0	290.0	59.0	970.09	183.0	-10.0	-6.0	-994.0	1636887610.711048	
-8.0	0.0	9.0	9.0	1.0	0.0	68.0	70.0	283.0	290.0	59.0	970.19	183.0	-9.0	-9.0	-1009.0	1636887610.810802	
-8.0	1.0	9.0	11.0	1.0	0.0	68.0	70.0	283.0	290.0	59.0	970.28	183.0	-12.0	-20.0	-994.0	1636887610.914103	
-5.0	2.0	9.0	12.0	1.0	0.0	68.0	70.0	288.0	290.0	59.0	970.23	183.0	-1.0	-29.0	-1014.0	1636887611.017565	
0.0	2.0	9.0	12.0	2.0	0.0	68.0	70.0	290.0	290.0	59.0	970.23	183.0	-14.0	-25.0	-999.0	1636887611.12049	
4.0	1.0	9.0	12.0	2.0	0.0	68.0	70.0	292.0	290.0	59.0	970.28	183.0	-20.0	-16.0	-974.0	1636887611.220117	
5.0	1.0	9.0	11.0	1.0	0.0	68.0	70.0	293.0	290.0	59.0	970.23	183.0	-13.0	-9.0	-1001.0	1636887611.323985	
6.0	1.0	9.0	10.0	1.0	0.0	68.0	70.0	293.0	290.0	58.0	970.21	183.0	-13.0	-39.0	-993.0	1636887611.42631	
6.0	1.0	9.0	9.0	1.0	0.0	67.0	70.0	293.0	290.0	58.0	970.21	183.0	31.0	-29.0	-1007.0	1636887611.527173	
6.0	1.0	9.0	8.0	1.0	0.0	67.0	70.0	290.0	290.0	58.0	970.14	184.0	22.0	-37.0	-999.0	1636887611.627595	
6.0	2.0	9.0	7.0	1.0	0.0	67.0	70.0	286.0	290.0	58.0	970.29	184.0	44.0	-22.0	-1009.0	1636887611.730853	
6.0	1.0	9.0	6.0	1.0	0.0	67.0	70.0	290.0	290.0	58.0	970.23	184.0	39.0	-21.0	-1029.0	1636887611.834336	
0.0	1.0	9.0	6.0	1.0	0.0	67.0	70.0	290.0	290.0	58.0	970.23	184.0	47.0	-26.0	-1013.0	1636887611.935725	
-8.0	2.0	9.0	7.0	1.0	0.0	67.0	70.0	293.0	290.0	58.0	970.16	184.0	42.0	-24.0	-963.0	1636887611.984904	
-7.0	3.0	9.0	8.0	2.0	0.0	67.0	70.0	292.0	290.0	58.0	970.17	184.0	13.0	-20.0	-1002.0	1636887612.088982	
-7.0	4.0	9.0	10.0	2.0	0.0	67.0	70.0	291.0	290.0	58.0	970.27	184.0	8.0	-20.0	-996.0	1636887612.189115	
-6.0	4.0	9.0	11.0	3.0	0.0	67.0	70.0	289.0	290.0	58.0	970.29	184.0	5.0	-33.0	-1005.0	1636887612.292828	
-6.0	5.0	9.0	12.0	3.0	0.0	67.0	70.0	285.0	290.0	58.0	970.24	184.0	0.0	-40.0	-1003.0	1636887612.392478	
-5.0	6.0	9.0	13.0	4.0	0.0	67.0	69.0	288.0	290.0	58.0	970.25	184.0	3.0	-50.0	-983.0	1636887612.494512	
-2.0	8.0	10.0	14.0	5.0	0.0	67.0	69.0	292.0	290.0	58.0	970.27	185.0	-2.0	-62.0	-992.0	1636887612.599315	
2.0	6.0	10.0	14.0	6.0	0.0	67.0	69.0	285.0	290.0	58.0	970.34	185.0	-22.0	-58.0	-1018.0	1636887612.700642	
5.0	3.0	10.0	13.0	6.0	0.0	67.0	69.0	282.0	290.0	58.0	970.4	185.0	-19.0	-62.0	-1020.0	1636887612.801663	
6.0	1.0	10.0	11.0	6.0	0.0	67.0	69.0	284.0	290.0	58.0	970.31	185.0	-15.0	-61.0	-1000.0	1636887612.905122	
6.0	1.0	10.0	10.0	5.0	0.0	67.0	69.0	280.0	280.0	58.0	970.35	185.0	3.0	-69.0	-1006.0	1636887613.006142	
7.0	1.0	10.0	9.0	5.0	0.0	67.0	69.0	285.0	280.0	58.0	970.41	185.0	6.0	-59.0	-1012.0	1636887613.109208	
6.0	1.0	10.0	8.0	4.0	0.0	67.0	69.0	282.0	280.0	58.0	970.33	185.0	2.0	-46.0	-1012.0	1636887613.211054	
6.0	1.0	10.0	7.0	4.0	0.0	67.0	69.0	281.0	280.0	58.0	970.25	185.0	23.0	-52.0	-1023.0	1636887613.313298	
6.0	1.0	10.0	7.0	3.0	0.0	67.0	69.0	279.0	280.0	57.0	970.18	185.0	31.0	-55.0	-1033.0	1636887613.412543	
3.0	1.0	10.0	6.0	3.0	0.0	66.0	69.0	277.0	280.0	57.0	970.21	185.0	37.0	-46.0	-1037.0	1636887613.515796	
-4.0	0.0	10.0	6.0	3.0	0.0	66.0	69.0	282.0	280.0	57.0	970.21	186.0	51.0	-36.0	-1003.0	1636887613.618847	
-9.0	0.0	10.0	8.0	3.0	0.0	66.0	69.0	293.0	280.0	57.0	970.27	186.0	37.0	-33.0	-995.0	1636887613.719073	
-8.0	0.0	10.0	10.0	3.0	0.0	66.0	69.0	288.0	280.0	57.0	970.31	186.0	27.0	-40.0	-1026.0	1636887613.822249	
-7.0	0.0	10.0	11.0	3.0	0.0	66.0	69.0	288.0	280.0	57.0	970.33	186.0	37.0	-49.0	-978.0	1636887613.923971	
0.0	0.0	10.0	12.0	3.0	0.0	66.0	69.0	284.0	280.0	57.0	970.32	186.0	10.0	-43.0	-1016.0	1636887614.024839	
5.0	0.0	10.0	12.0	3.0	0.0	66.0	69.0	294.0	280.0	57.0	970.3	186.0	14.0	-39.0	-1003.0	1636887614.129297	
6.0	1.0	10.0	11.0	2.0	0.0	66.0	69.0	294.0	290.0	57.0	970.3	186.0	10.0	-39.0	-998.0	1636887614.230798	
7.0	1.0	10.0	10.0	2.0	0.0	66.0	69.0	295.0	290.0	57.0	970.31	186.0	14.0	-37.0	-1011.0	1636887614.330055	
7.0	1.0	10.0	9.0	2.0	0.0	66.0	69.0	297.0	290.0	57.0	970.32	186.0	23.0	-50.0	-979.0	1636887614.431803	
7.0	2.0	10.0	8.0	1.0	0.0	67.0	69.0	297.0	290.0	57.0	970.35	186.0	13.0	-29.0	-1000.0	1636887614.534079	
7.0	2.0	10.0	7.0	1.0	0.0	67.0	69.0	296.0	290.0	57.0	970.27	187.0	13.0	-37.0	-993.0	1636887614.638743	
6.0	2.0	10.0	7.0	1.0	0.0	67.0	69.0	288.0	290.0	57.0	970.32	187.0	37.0	-52.0	-979.0	1636887614.74042	
6.0	2.0	10.0	6.0	0.0	0.0	67.0	69.0	292.0	290.0	57.0	970.34	187.0	34.0	-43.0	-985.0	1636887614.842029	
2.0	2.0	10.0	5.0	0.0	0.0	67.0	69.0	292.0	290.0	57.0	970.31	187.0	27.0	-38.0	-1013.0	1636887614.945377	
-6.0	2.0	9.0	6.0	1.0	0.0	67.0	69.0	303.0	290.0	57.0	970.41	187.0	68.0	-56.0	-983.0	1636887615.046031	
-8.0	2.0	9.0	7.0	1.0	0.0	67.0	69.0	301.0	290.0	57.0	970.32	187.0	20.0	-39.0	-1014.0	1636887615.146688	
-8.0	2.0	9.0	9.0	1.0	0.0	67.0	69.0	307.0	290.0	57.0	970.44	187.0	16.0	-45.0	-1009.0	1636887615.251073	
-8.0	2.0	9.0	10.0	2.0	0.0	67.0	69.0	302.0	290.0	57.0	970.4	187.0	19.0	-48.0	-993.0	1636887615.35101	
-8.0	2.0	9.0	12.0	2.0	0.0	67.0	69.0	306.0	290.0	57.0	970.38	187.0	-5.0	-33.0	-1009.0	1636887615.454242	
-6.0	3.0	9.0	13.0	2.0	0.0	67.0	69.0	300.0	300.0	57.0	970.41	187.0	5.0	-31.0	-942.0	1636887615.55696	
0.0	3.0	10.0	14.0	3.0	0.0	67.0	69.0	296.0	300.0	57.0	970.28	188.0	-21.0	-37.0	-995.0	1636887615.659138	
4.0	2.0	10.0	13.0	3.0	0.0	67.0	69.0	292.0	290.0	57.0	970.37	188.0	-10.0	-54.0	-998.0	1636887615.757919	
6.0	1.0	10.0	12.0	3.0	0.0	67.0	69.0	293.0	290.0	57.0	970.31	188.0	-18.0	-39.0	-998.0	1636887615.861788	
7.0	1.0	10.0	11.0	2.0	0.0	67.0	69.0	298.0	290.0	57.0	970.34	188.0	-3.0	-45.0	-1007.0	1636887615.916963	
7.0	1.0	10.0	10.0	2.0	0.0	67.0	69.0	294.0	290.0	57.0	970.34	188.0	5.0	-42.0	-1020.0	1636887616.014267	
7.0	2.0	10.0	9.0	2.0	0.0	67.0	69.0	294.0	290.0	57.0	970.33	188.0	13.0	-46.0	-1013.0	1636887616.116637	
7.0	2.0	10.0	8.0	1.0	0.0	67.0	69.0	292.0	290.0	57.0	970.29	188.0	19.0	-46.0	-1009.0	1636887616.217231	
7.0	2.0	10.0	7.0	1.0	0.0	67.0	69.0	291.0	290.0	57.0	970.31	188.0	22.0	-34.0	-1022.0	1636887616.318871	
1.0	2.0	9.0	7.0	1.0	0.0	67.0	69.0	288.0	290.0	57.0	970.27	188.0	38.0	-37.0	-1025.0	1636887616.420321	
-7.0	2.0	9.0	7.0	1.0	0.0	67.0	68.0	294.0	290.0	57.0	970.3	188.0	37.0	-23.0	-1009.0	1636887616.525192	
-8.0	1.0	9.0	9.0	2.0	0.0	67.0	68.0	297.0	290.0	57.0	970.35	189.0	33.0	-46.0	-1024.0	1636887616.626631	
-8.0	1.0	9.0	11.0	2.0	0.0	67.0	68.0	296.0	290.0	57.0	970.36	189.0	14.0	-35.0	-1009.0	1636887616.72799	
-7.0	1.0	9.0	12.0	2.0	0.0	67.0	68.0	293.0	290.0	57.0	970.41	189.0	1.0	-19.0	-971.0	1636887616.82841	
0.0	1.0	10.0	13.0	2.0	0.0	67.0	68.0	291.0	290.0	57.0	970.34	189.0	-10.0	-38.0	-1009.0	1636887616.934461	
4.0	1.0	10.0	13.0	2.0	0.0	67.0	68.0	292.0	290.0	57.0	970.41	189.0	-18.0	-29.0	-1014.0	1636887617.035086	
6.0	1.0	10.0	12.0	2.0	0.0	67.0	68.0	289.0	290.0	57.0	970.39	189.0	-14.0	-31.0	-995.0	1636887617.136887	
6.0	1.0	10.0	11.0	2.0	0.0	67.0	68.0	289.0	290.0	57.0	970.38	189.0	5.0	-35.0	-999.0	1636887617.239308	
6.0	1.0	10.0	10.0	1.0	0.0	67.0	68.0	284.0	290.0	57.0	970.39	189.0	0.0	-22.0	-1003.0	1636887617.34086	
6.0	1.0	10.0	9.0	1.0	0.0	67.0	68.0	286.0	290.0	57.0	970.24	189.0	13.0	-34.0	-1018.0	1636887617.442363	
6.0	1.0	10.0	8.0	1.0	0.0	66.0	68.0	290.0	290.0	57.0	970.36	189.0	23.0	-42.0	-979.0	1636887617.543193	
6.0	2.0	10.0	7.0	1.0	0.0	66.0	68.0	285.0	290.0	57.0	970.31	190.0	6.0	-19.0	-1031.0	1636887617.647661	
8.0	1.0	10.0	6.0	1.0	0.0	66.0	68.0	292.0	290.0	57.0	970.37	190.0	24.0	-21.0	-1001.0	1636887617.747927	
8.0	0.0	10.0	5.0	1.0	0.0	66.0	68.0	295.0	290.0	57.0	970.31	190.0	7.0	-16.0	-1006.0	1636887617.848377	
8.0	0.0	10.0	4.0	0.0	0.0	66.0	68.0	293.0	290.0	57.0	970.3	190.0	27.0	-28.0	-1002.0	1636887617.9545	
8.0	0.0	10.0	3.0	0.0	0.0	66.0	68.0	290.0	290.0	57.0	970.22	190.0	31.0	-40.0	-992.0	1636887618.053586	
8.0	0.0	10.0	2.0	0.0	0.0	66.0	68.0	292.0	290.0	57.0	970.24	190.0	42.0	-29.0	-993.0	1636887618.156505	
8.0	0.0	10.0	1.0	0.0	0.0	66.0	68.0	290.0	290.0	57.0	970.26	190.0	47.0	-38.0	-976.0	1636887618.258726	
8.0	0.0	10.0	0.0	0.0	0.0	66.0	68.0	295.0	290.0	57.0	970.25	190.0	46.0	-28.0	-977.0	1636887618.361251	
8.0	0.0	10.0	0.0	0.0	0.0	66.0	68.0	289.0	290.0	57.0	970.21	190.0	60.0	-22.0	-983.0	1636887618.46364	
8.0	0.0	10.0	-1.0	-1.0	0.0	66.0	68.0	287.0	290.0	57.0	970.26	190.0	77.0	-19.0	-1000.0	1636887618.565943	
8.0	0.0	10.0	-2.0	-1.0	0.0	66.0	68.0	283.0	290.0	57.0	970.21	191.0	85.0	-22.0	-1009.0	1636887618.665132	
8.0	0.0	10.0	-2.0	-1.0	0.0	66.0	68.0	285.0	290.0	57.0	970.29	191.0	72.0	-17.0	-1001.0	1636887618.767026	
8.0	0.0	10.0	-3.0	-1.0	0.0	66.0	68.0	289.0	290.0	57.0	970.25	191.0	106.0	-30.0	-989.0	1636887618.87037	
8.0	0.0	10.0	-3.0	-2.0	0.0	66.0	68.0	287.0	290.0	57.0	970.2	191.0	105.0	-15.0	-997.0	1636887618.97265	
8.0	0.0	10.0	-4.0	-2.0	0.0	66.0	68.0	282.0	290.0	57.0	970.28	191.0	97.0	-15.0	-1009.0	1636887619.07677	
8.0	0.0	10.0	-4.0	-2.0	0.0	66.0	68.0	294.0	290.0	57.0	970.32	191.0	89.0	-18.0	-1002.0	1636887619.177124	
8.0	0.0	10.0	-5.0	-2.0	0.0	66.0	68.0	284.0	290.0	57.0	970.2	191.0	93.0	-14.0	-1025.0	1636887619.2818	
8.0	0.0	10.0	-5.0	-2.0	0.0	66.0	68.0	284.0	290.0	57.0	970.23	191.0	125.0	-31.0	-994.0	1636887619.380498	
8.0	0.0	10.0	-6.0	-3.0	0.0	66.0	68.0	285.0	290.0	57.0	970.29	191.0	98.0	-7.0	-1023.0	1636887619.485132	
