pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	timestamp
2.0	3.0	10.0	-8.0	-2.0	0.0	75.0	77.0	291.0	290.0	65.0	970.07	127.0	148.0	-49.0	-980.0	1636887554.967195
3.0	3.0	10.0	-7.0	-2.0	0.0	75.0	77.0	296.0	290.0	65.0	970.2	127.0	119.0	-31.0	-964.0	1636887555.099742
9.0	3.0	10.0	-7.0	-2.0	0.0	75.0	77.0	291.0	290.0	65.0	970.15	127.0	129.0	-50.0	-1015.0	1636887555.169073
8.0	1.0	10.0	-8.0	-2.0	0.0	75.0	77.0	294.0	290.0	65.0	970.1	127.0	131.0	-45.0	-1012.0	1636887555.270878
8.0	0.0	10.0	-8.0	-2.0	0.0	75.0	77.0	293.0	290.0	65.0	970.06	127.0	138.0	-43.0	-1006.0	1636887555.404256
8.0	1.0	10.0	-8.0	-3.0	0.0	75.0	77.0	299.0	290.0	65.0	970.11	127.0	126.0	-44.0	-1015.0	1636887555.504234
8.0	1.0	10.0	-8.0	-3.0	0.0	75.0	77.0	298.0	290.0	65.0	969.9	127.0	129.0	-35.0	-985.0	1636887555.5778
8.0	1.0	10.0	-8.0	-3.0	0.0	75.0	77.0	296.0	290.0	65.0	969.88	128.0	145.0	-44.0	-1004.0	1636887555.701401
8.0	1.0	10.0	-8.0	-3.0	0.0	75.0	77.0	301.0	290.0	65.0	969.81	128.0	138.0	-20.0	-987.0	1636887555.844066
8.0	2.0	10.0	-8.0	-3.0	0.0	75.0	77.0	296.0	290.0	65.0	969.91	128.0	143.0	-23.0	-979.0	1636887555.881274
8.0	2.0	10.0	-9.0	-3.0	0.0	75.0	77.0	293.0	290.0	65.0	969.96	128.0	145.0	-45.0	-971.0	1636887556.0203
8.0	3.0	10.0	-9.0	-3.0	0.0	74.0	77.0	300.0	290.0	65.0	969.98	128.0	138.0	-39.0	-980.0	1636887556.165598
8.0	4.0	10.0	-9.0	-3.0	0.0	74.0	77.0	292.0	290.0	65.0	970.05	128.0	144.0	-41.0	-999.0	1636887556.191156
6.0	4.0	10.0	-9.0	-2.0	0.0	74.0	77.0	296.0	290.0	65.0	970.08	128.0	131.0	-28.0	-994.0	1636887556.289818
3.0	3.0	10.0	-8.0	-2.0	0.0	74.0	77.0	289.0	290.0	65.0	970.11	128.0	133.0	-43.0	-970.0	1636887556.392974
2.0	3.0	9.0	-8.0	-2.0	0.0	74.0	77.0	291.0	290.0	65.0	969.98	128.0	140.0	-50.0	-1001.0	1636887556.493991
2.0	2.0	9.0	-7.0	-1.0	0.0	74.0	77.0	293.0	290.0	65.0	970.07	129.0	133.0	-44.0	-979.0	1636887556.599016
2.0	2.0	9.0	-6.0	-1.0	0.0	74.0	77.0	287.0	290.0	65.0	970.09	129.0	143.0	-30.0	-982.0	1636887556.699113
3.0	2.0	10.0	-5.0	-1.0	0.0	74.0	77.0	286.0	290.0	65.0	970.08	129.0	140.0	-49.0	-1017.0	1636887556.800477
2.0	2.0	10.0	-5.0	-1.0	0.0	74.0	77.0	295.0	290.0	65.0	970.06	129.0	129.0	-34.0	-996.0	1636887556.903406
3.0	2.0	10.0	-4.0	-1.0	0.0	74.0	77.0	291.0	290.0	65.0	970.04	129.0	128.0	-44.0	-975.0	1636887557.00357
3.0	2.0	10.0	-3.0	-1.0	0.0	75.0	77.0	293.0	290.0	65.0	970.1	129.0	134.0	-54.0	-1003.0	1636887557.108725
3.0	3.0	10.0	-3.0	0.0	0.0	75.0	77.0	291.0	290.0	65.0	970.06	129.0	133.0	-35.0	-1000.0	1636887557.209681
4.0	2.0	10.0	-2.0	0.0	0.0	75.0	77.0	290.0	290.0	65.0	969.91	129.0	118.0	-23.0	-1005.0	1636887557.309564
9.0	1.0	10.0	-2.0	0.0	0.0	75.0	77.0	294.0	290.0	65.0	970.07	129.0	104.0	-33.0	-1040.0	1636887557.416618
9.0	0.0	10.0	-2.0	0.0	0.0	75.0	77.0	293.0	290.0	65.0	970.09	129.0	126.0	-20.0	-1016.0	1636887557.513631
9.0	0.0	10.0	-3.0	0.0	0.0	75.0	77.0	301.0	290.0	65.0	970.08	130.0	134.0	-28.0	-967.0	1636887557.618738
8.0	0.0	9.0	-3.0	0.0	0.0	75.0	77.0	301.0	290.0	65.0	970.07	130.0	127.0	-28.0	-968.0	1636887557.717304
8.0	0.0	9.0	-3.0	0.0	0.0	75.0	77.0	295.0	290.0	65.0	969.93	130.0	165.0	-24.0	-991.0	1636887557.822474
9.0	0.0	9.0	-3.0	0.0	0.0	75.0	77.0	299.0	290.0	65.0	970.06	130.0	136.0	-32.0	-988.0	1636887557.921855
9.0	0.0	9.0	-3.0	-1.0	0.0	75.0	77.0	301.0	290.0	65.0	970.22	130.0	138.0	-26.0	-976.0	1636887558.024031
9.0	0.0	9.0	-3.0	-1.0	0.0	75.0	76.0	305.0	290.0	65.0	970.03	130.0	146.0	-26.0	-967.0	1636887558.125686
9.0	0.0	9.0	-3.0	-1.0	0.0	75.0	76.0	308.0	290.0	65.0	970.06	130.0	124.0	-13.0	-968.0	1636887558.230807
9.0	0.0	10.0	-4.0	-1.0	0.0	75.0	76.0	302.0	290.0	65.0	969.88	130.0	123.0	-15.0	-1000.0	1636887558.329092
8.0	0.0	10.0	-4.0	-1.0	0.0	75.0	76.0	307.0	290.0	65.0	969.92	130.0	118.0	-9.0	-985.0	1636887558.430984
8.0	0.0	10.0	-4.0	-1.0	0.0	75.0	76.0	306.0	290.0	65.0	969.96	130.0	146.0	-25.0	-977.0	1636887558.53365
9.0	0.0	10.0	-4.0	-1.0	0.0	75.0	76.0	308.0	290.0	65.0	969.9	131.0	126.0	-3.0	-996.0	1636887558.636732
8.0	0.0	10.0	-5.0	-1.0	0.0	75.0	76.0	310.0	290.0	65.0	969.85	131.0	108.0	1.0	-975.0	1636887558.740622
8.0	0.0	10.0	-5.0	-1.0	0.0	75.0	76.0	305.0	290.0	65.0	969.95	131.0	124.0	-20.0	-995.0	1636887558.79013
8.0	0.0	10.0	-5.0	-1.0	0.0	75.0	76.0	311.0	290.0	65.0	969.91	131.0	117.0	-5.0	-963.0	1636887558.890584
9.0	0.0	10.0	-5.0	-2.0	0.0	75.0	76.0	309.0	290.0	65.0	970.04	131.0	136.0	-31.0	-989.0	1636887558.993574
9.0	0.0	10.0	-5.0	-2.0	0.0	74.0	77.0	305.0	300.0	65.0	970.05	131.0	119.0	-37.0	-975.0	1636887559.09607
9.0	0.0	10.0	-6.0	-2.0	0.0	74.0	77.0	313.0	300.0	65.0	970.03	131.0	156.0	-50.0	-978.0	1636887559.197535
8.0	1.0	10.0	-6.0	-3.0	0.0	74.0	77.0	305.0	300.0	65.0	969.92	131.0	120.0	-20.0	-1001.0	1636887559.2994
8.0	1.0	10.0	-6.0	-3.0	0.0	74.0	77.0	311.0	300.0	65.0	970.01	131.0	141.0	-19.0	-987.0	1636887559.404125
8.0	1.0	10.0	-6.0	-3.0	0.0	74.0	77.0	309.0	300.0	65.0	970.14	131.0	113.0	-34.0	-985.0	1636887559.504971
8.0	1.0	10.0	-6.0	-3.0	0.0	74.0	77.0	310.0	300.0	65.0	970.12	132.0	146.0	-50.0	-989.0	1636887559.604825
8.0	2.0	10.0	-6.0	-3.0	0.0	74.0	77.0	303.0	300.0	65.0	970.07	132.0	130.0	-39.0	-991.0	1636887559.70974
8.0	3.0	10.0	-6.0	-3.0	0.0	74.0	77.0	306.0	300.0	65.0	970.01	132.0	161.0	-28.0	-978.0	1636887559.807994
7.0	3.0	10.0	-6.0	-3.0	0.0	74.0	77.0	307.0	300.0	65.0	969.94	132.0	132.0	-21.0	-956.0	1636887559.911319
7.0	3.0	10.0	-6.0	-2.0	0.0	74.0	77.0	299.0	300.0	65.0	969.92	132.0	148.0	-17.0	-993.0	1636887560.013331
7.0	3.0	10.0	-6.0	-2.0	0.0	73.0	76.0	301.0	300.0	65.0	969.97	132.0	144.0	-25.0	-999.0	1636887560.117171
2.0	4.0	10.0	-6.0	-2.0	0.0	73.0	76.0	298.0	300.0	65.0	969.87	132.0	178.0	-42.0	-1011.0	1636887560.217028
-8.0	3.0	9.0	-4.0	-1.0	0.0	73.0	76.0	298.0	300.0	65.0	969.67	132.0	179.0	-32.0	-963.0	1636887560.319824
-9.0	2.0	9.0	-1.0	-1.0	0.0	73.0	76.0	309.0	290.0	65.0	969.97	132.0	172.0	-34.0	-1016.0	1636887560.420881
-7.0	2.0	9.0	1.0	0.0	1.0	73.0	76.0	303.0	290.0	65.0	969.85	132.0	120.0	-29.0	-1019.0	1636887560.525229
-7.0	2.0	9.0	3.0	0.0	1.0	73.0	76.0	300.0	290.0	65.0	970.13	133.0	134.0	-41.0	-1032.0	1636887560.624482
-7.0	3.0	9.0	5.0	0.0	1.0	73.0	76.0	294.0	290.0	65.0	970.11	133.0	106.0	-38.0	-1065.0	1636887560.726149
-5.0	5.0	9.0	8.0	0.0	0.0	73.0	76.0	297.0	290.0	65.0	970.0	133.0	106.0	-48.0	-1025.0	1636887560.829552
-1.0	6.0	10.0	9.0	1.0	0.0	73.0	76.0	290.0	290.0	65.0	970.02	133.0	68.0	-30.0	-1015.0	1636887560.932011
4.0	3.0	10.0	10.0	2.0	0.0	73.0	76.0	291.0	290.0	65.0	970.1	133.0	44.0	-46.0	-1030.0	1636887561.035295
7.0	2.0	10.0	9.0	3.0	0.0	75.0	76.0	293.0	290.0	65.0	969.97	133.0	41.0	-46.0	-1001.0	1636887561.13685
8.0	2.0	10.0	9.0	2.0	0.0	75.0	76.0	294.0	290.0	65.0	970.01	133.0	70.0	-62.0	-998.0	1636887561.236325
8.0	1.0	10.0	8.0	2.0	0.0	75.0	76.0	295.0	290.0	65.0	970.04	133.0	52.0	-59.0	-1005.0	1636887561.339898
8.0	1.0	10.0	7.0	2.0	0.0	75.0	76.0	291.0	290.0	65.0	970.11	133.0	53.0	-65.0	-1024.0	1636887561.441828
7.0	1.0	10.0	6.0	1.0	0.0	75.0	76.0	294.0	290.0	65.0	970.08	133.0	53.0	-56.0	-998.0	1636887561.543837
6.0	2.0	10.0	5.0	1.0	0.0	75.0	76.0	296.0	290.0	65.0	970.13	134.0	54.0	-45.0	-1030.0	1636887561.644382
0.0	2.0	9.0	5.0	1.0	0.0	75.0	76.0	297.0	290.0	65.0	970.08	134.0	67.0	-44.0	-996.0	1636887561.746716
-8.0	2.0	9.0	6.0	1.0	0.0	75.0	76.0	297.0	290.0	65.0	970.23	134.0	61.0	-43.0	-944.0	1636887561.850087
-8.0	2.0	9.0	8.0	2.0	0.0	75.0	76.0	295.0	290.0	65.0	970.1	134.0	44.0	-49.0	-1004.0	1636887561.952754
-8.0	2.0	9.0	10.0	2.0	0.0	75.0	76.0	298.0	290.0	65.0	970.19	134.0	20.0	-49.0	-1013.0	1636887562.056052
-7.0	2.0	9.0	11.0	2.0	0.0	73.0	76.0	296.0	290.0	65.0	970.17	134.0	31.0	-66.0	-1009.0	1636887562.157606
-4.0	4.0	9.0	13.0	2.0	0.0	73.0	76.0	295.0	290.0	65.0	970.2	134.0	27.0	-53.0	-954.0	1636887562.258428
2.0	3.0	10.0	13.0	3.0	0.0	73.0	76.0	293.0	290.0	65.0	970.32	134.0	-3.0	-54.0	-1025.0	1636887562.361851
6.0	2.0	10.0	12.0	3.0	0.0	73.0	76.0	294.0	290.0	65.0	970.32	134.0	0.0	-63.0	-1005.0	1636887562.462021
6.0	2.0	10.0	12.0	3.0	0.0	73.0	76.0	294.0	290.0	65.0	970.32	134.0	0.0	-63.0	-1005.0	1636887562.512943
6.0	2.0	10.0	11.0	2.0	0.0	73.0	76.0	292.0	290.0	65.0	970.27	134.0	-2.0	-54.0	-995.0	1636887562.567977
7.0	2.0	10.0	10.0	2.0	0.0	73.0	76.0	291.0	290.0	65.0	970.22	135.0	-2.0	-42.0	-983.0	1636887562.665263
7.0	2.0	10.0	9.0	2.0	0.0	73.0	76.0	294.0	290.0	65.0	970.25	135.0	9.0	-53.0	-994.0	1636887562.769705
7.0	2.0	10.0	8.0	1.0	0.0	73.0	76.0	298.0	290.0	65.0	970.31	135.0	24.0	-55.0	-1011.0	1636887562.816589
7.0	3.0	10.0	7.0	1.0	0.0	73.0	76.0	295.0	290.0	65.0	970.22	135.0	17.0	-47.0	-1009.0	1636887562.922302
7.0	2.0	10.0	7.0	1.0	0.0	73.0	76.0	288.0	290.0	65.0	970.1	135.0	35.0	-58.0	-1009.0	1636887563.024242
5.0	2.0	10.0	6.0	1.0	0.0	73.0	76.0	293.0	290.0	65.0	970.2	135.0	30.0	-50.0	-1008.0	1636887563.177566
-3.0	2.0	10.0	6.0	1.0	0.0	73.0	76.0	298.0	290.0	65.0	970.19	135.0	36.0	-49.0	-983.0	1636887563.278999
-8.0	1.0	10.0	7.0	1.0	0.0	73.0	76.0	296.0	290.0	65.0	970.2	135.0	14.0	-47.0	-1026.0	1636887563.327792
-8.0	2.0	10.0	9.0	1.0	0.0	73.0	76.0	299.0	290.0	65.0	970.23	135.0	2.0	-49.0	-999.0	1636887563.431736
-8.0	2.0	10.0	10.0	2.0	0.0	73.0	76.0	292.0	290.0	65.0	970.21	135.0	-10.0	-53.0	-1019.0	1636887563.53408
-6.0	4.0	10.0	11.0	2.0	0.0	73.0	76.0	291.0	290.0	65.0	970.25	136.0	-18.0	-37.0	-991.0	1636887563.636993
0.0	3.0	10.0	12.0	2.0	0.0	73.0	76.0	292.0	290.0	65.0	970.24	136.0	-37.0	-32.0	-997.0	1636887563.738042
4.0	2.0	10.0	12.0	2.0	0.0	73.0	76.0	292.0	290.0	65.0	970.38	136.0	-40.0	-34.0	-1023.0	1636887563.839871
5.0	2.0	10.0	10.0	2.0	0.0	73.0	76.0	295.0	290.0	65.0	970.25	136.0	-41.0	-29.0	-1016.0	1636887563.938965
5.0	2.0	10.0	9.0	2.0	0.0	73.0	76.0	293.0	290.0	65.0	970.31	136.0	-23.0	-33.0	-1008.0	1636887564.043474
5.0	1.0	10.0	8.0	2.0	0.0	73.0	75.0	288.0	290.0	65.0	970.26	136.0	0.0	-42.0	-1007.0	1636887564.145022
5.0	1.0	10.0	8.0	1.0	0.0	73.0	75.0	291.0	290.0	65.0	970.27	136.0	0.0	-49.0	-1011.0	1636887564.247266
5.0	2.0	9.0	7.0	1.0	0.0	73.0	75.0	291.0	290.0	65.0	970.3	136.0	6.0	-48.0	-1020.0	1636887564.348389
0.0	2.0	9.0	6.0	1.0	0.0	73.0	75.0	292.0	290.0	65.0	970.26	136.0	26.0	-55.0	-1014.0	1636887564.451253
-8.0	3.0	9.0	7.0	1.0	0.0	73.0	75.0	295.0	290.0	65.0	970.35	136.0	-3.0	-28.0	-1004.0	1636887564.552174
-8.0	3.0	9.0	8.0	2.0	0.0	73.0	75.0	290.0	290.0	65.0	970.24	137.0	-8.0	-46.0	-1021.0	1636887564.655105
-8.0	3.0	9.0	10.0	2.0	0.0	73.0	75.0	291.0	290.0	65.0	970.27	137.0	-20.0	-44.0	-991.0	1636887564.757109
-5.0	4.0	9.0	11.0	3.0	0.0	73.0	75.0	286.0	290.0	65.0	970.28	137.0	-20.0	-50.0	-1011.0	1636887564.863199
1.0	2.0	9.0	11.0	3.0	0.0	73.0	75.0	288.0	290.0	65.0	970.33	137.0	-28.0	-40.0	-1015.0	1636887564.962489
4.0	2.0	9.0	10.0	3.0	0.0	73.0	75.0	289.0	290.0	65.0	970.36	137.0	-16.0	-47.0	-1008.0	1636887565.064877
4.0	1.0	9.0	9.0	3.0	0.0	73.0	75.0	286.0	290.0	65.0	970.35	137.0	-8.0	-45.0	-1011.0	1636887565.164737
4.0	1.0	10.0	9.0	2.0	0.0	73.0	75.0	288.0	290.0	65.0	970.44	137.0	-10.0	-49.0	-1003.0	1636887565.269389
5.0	1.0	10.0	8.0	2.0	0.0	73.0	75.0	287.0	290.0	65.0	970.4	137.0	8.0	-56.0	-1013.0	1636887565.368766
5.0	2.0	10.0	7.0	1.0	0.0	73.0	75.0	288.0	290.0	65.0	970.39	137.0	15.0	-66.0	-993.0	1636887565.47267
5.0	2.0	10.0	6.0	1.0	0.0	73.0	75.0	292.0	290.0	65.0	970.37	137.0	11.0	-64.0	-1004.0	1636887565.57549
5.0	2.0	10.0	6.0	1.0	0.0	73.0	75.0	290.0	290.0	65.0	970.37	138.0	-12.0	-49.0	-1013.0	1636887565.677974
5.0	2.0	10.0	5.0	1.0	0.0	73.0	75.0	286.0	290.0	65.0	970.36	138.0	23.0	-69.0	-1007.0	1636887565.780094
4.0	3.0	10.0	4.0	0.0	0.0	73.0	75.0	288.0	290.0	65.0	970.38	138.0	18.0	-44.0	-997.0	1636887565.881695
4.0	3.0	10.0	3.0	1.0	0.0	73.0	75.0	292.0	290.0	65.0	970.29	138.0	43.0	-43.0	-953.0	1636887565.982787
8.0	2.0	10.0	3.0	1.0	0.0	73.0	75.0	290.0	290.0	65.0	970.36	138.0	32.0	-37.0	-988.0	1636887566.084466
8.0	0.0	9.0	2.0	0.0	0.0	73.0	76.0	297.0	290.0	65.0	970.32	138.0	68.0	-58.0	-991.0	1636887566.184603
8.0	0.0	9.0	1.0	0.0	0.0	73.0	76.0	290.0	290.0	65.0	970.34	138.0	74.0	-44.0	-973.0	1636887566.286701
8.0	1.0	9.0	0.0	0.0	0.0	73.0	76.0	296.0	290.0	65.0	970.19	138.0	57.0	-19.0	-1003.0	1636887566.390333
8.0	0.0	9.0	0.0	0.0	0.0	73.0	76.0	294.0	290.0	65.0	970.16	138.0	80.0	-32.0	-981.0	1636887566.490032
8.0	0.0	9.0	0.0	0.0	0.0	73.0	76.0	293.0	290.0	65.0	970.27	138.0	72.0	-32.0	-976.0	1636887566.593894
8.0	0.0	10.0	-1.0	0.0	0.0	73.0	76.0	294.0	290.0	65.0	970.18	139.0	75.0	-44.0	-992.0	1636887566.693762
8.0	0.0	9.0	-1.0	-1.0	0.0	73.0	76.0	290.0	290.0	65.0	970.28	139.0	70.0	-20.0	-1007.0	1636887566.800197
8.0	0.0	10.0	-2.0	-1.0	0.0	73.0	76.0	285.0	290.0	65.0	970.24	139.0	76.0	-18.0	-990.0	1636887566.850062
8.0	0.0	10.0	-3.0	-1.0	0.0	73.0	76.0	287.0	290.0	65.0	970.27	139.0	83.0	-27.0	-995.0	1636887566.952043
8.0	0.0	10.0	-3.0	-2.0	0.0	73.0	76.0	290.0	290.0	65.0	970.24	139.0	86.0	-28.0	-975.0	1636887567.053708
8.0	0.0	10.0	-4.0	-2.0	0.0	73.0	75.0	289.0	290.0	65.0	970.29	139.0	95.0	-30.0	-1013.0	1636887567.154988
8.0	1.0	10.0	-4.0	-2.0	0.0	73.0	75.0	290.0	290.0	65.0	970.23	139.0	96.0	-16.0	-986.0	1636887567.256429
8.0	1.0	10.0	-5.0	-2.0	0.0	73.0	75.0	286.0	290.0	65.0	970.31	139.0	105.0	-42.0	-999.0	1636887567.35675
8.0	1.0	10.0	-5.0	-2.0	0.0	73.0	75.0	289.0	290.0	65.0	970.38	139.0	116.0	-46.0	-1014.0	1636887567.459649
8.0	2.0	10.0	-5.0	-2.0	0.0	73.0	75.0	287.0	290.0	65.0	970.24	139.0	121.0	-44.0	-981.0	1636887567.561252
8.0	2.0	10.0	-6.0	-2.0	0.0	73.0	75.0	285.0	290.0	65.0	970.23	140.0	121.0	-57.0	-986.0	1636887567.666678
8.0	1.0	9.0	-6.0	-3.0	0.0	73.0	75.0	284.0	290.0	65.0	970.27	140.0	113.0	-31.0	-988.0	1636887567.768815
8.0	1.0	9.0	-6.0	-3.0	0.0	73.0	75.0	283.0	290.0	65.0	970.15	140.0	104.0	-29.0	-1010.0	1636887567.870227
8.0	1.0	9.0	-7.0	-3.0	0.0	73.0	75.0	283.0	290.0	65.0	970.06	140.0	119.0	-23.0	-1030.0	1636887567.970148
8.0	1.0	9.0	-7.0	-3.0	0.0	73.0	75.0	283.0	290.0	65.0	970.04	140.0	126.0	-17.0	-999.0	1636887568.071776
8.0	0.0	10.0	-7.0	-3.0	0.0	72.0	74.0	283.0	280.0	65.0	970.07	140.0	108.0	-19.0	-1002.0	1636887568.175291
8.0	0.0	10.0	-8.0	-3.0	0.0	72.0	74.0	289.0	280.0	65.0	970.04	140.0	112.0	-25.0	-1008.0	1636887568.275218
8.0	1.0	10.0	-8.0	-3.0	0.0	72.0	74.0	285.0	280.0	65.0	969.7	140.0	128.0	-9.0	-1022.0	1636887568.378493
8.0	2.0	10.0	-8.0	-3.0	0.0	72.0	74.0	281.0	280.0	65.0	969.92	140.0	154.0	-27.0	-982.0	1636887568.479097
8.0	2.0	10.0	-8.0	-3.0	0.0	72.0	74.0	279.0	280.0	65.0	969.98	141.0	155.0	-28.0	-1000.0	1636887568.582264
8.0	2.0	10.0	-7.0	-3.0	0.0	72.0	74.0	282.0	280.0	65.0	970.01	141.0	147.0	-37.0	-1008.0	1636887568.683953
8.0	3.0	10.0	-7.0	-3.0	0.0	72.0	74.0	284.0	280.0	65.0	970.13	141.0	146.0	-31.0	-976.0	1636887568.788571
8.0	3.0	10.0	-7.0	-3.0	0.0	72.0	74.0	289.0	280.0	65.0	970.07	141.0	141.0	-34.0	-994.0	1636887568.888915
8.0	3.0	10.0	-7.0	-2.0	0.0	72.0	74.0	289.0	280.0	65.0	970.06	141.0	148.0	-44.0	-985.0	1636887568.989831
7.0	5.0	10.0	-7.0	-2.0	0.0	72.0	74.0	287.0	280.0	65.0	970.12	141.0	148.0	-47.0	-978.0	1636887569.092396
8.0	3.0	10.0	-7.0	-2.0	0.0	72.0	74.0	287.0	280.0	65.0	970.26	141.0	150.0	-43.0	-986.0	1636887569.193806
9.0	1.0	10.0	-7.0	-2.0	0.0	72.0	74.0	289.0	280.0	65.0	970.21	141.0	140.0	-38.0	-980.0	1636887569.296996
8.0	1.0	10.0	-7.0	-2.0	0.0	72.0	74.0	288.0	290.0	65.0	970.2	141.0	151.0	-46.0	-981.0	1636887569.397966
9.0	0.0	10.0	-7.0	-2.0	0.0	72.0	74.0	286.0	290.0	65.0	970.17	141.0	153.0	-47.0	-988.0	1636887569.499061
9.0	0.0	10.0	-7.0	-2.0	0.0	72.0	74.0	286.0	290.0	65.0	970.17	141.0	153.0	-47.0	-988.0	1636887569.552893
8.0	0.0	9.0	-7.0	-3.0	0.0	72.0	74.0	292.0	290.0	65.0	970.26	142.0	155.0	-52.0	-987.0	1636887569.602103
8.0	1.0	10.0	-7.0	-3.0	0.0	72.0	74.0	292.0	290.0	65.0	970.17	142.0	146.0	-48.0	-969.0	1636887569.705965
9.0	0.0	10.0	-7.0	-3.0	0.0	72.0	74.0	296.0	290.0	65.0	970.15	142.0	142.0	-46.0	-995.0	1636887569.807463
9.0	1.0	9.0	-7.0	-3.0	0.0	72.0	74.0	289.0	290.0	65.0	970.24	142.0	149.0	-38.0	-984.0	1636887569.910229
8.0	1.0	9.0	-7.0	-4.0	0.0	72.0	74.0	292.0	290.0	65.0	970.1	142.0	137.0	-45.0	-987.0	1636887570.009124
8.0	1.0	10.0	-7.0	-4.0	0.0	72.0	74.0	299.0	290.0	65.0	970.12	142.0	142.0	-41.0	-980.0	1636887570.110422
8.0	1.0	10.0	-7.0	-4.0	0.0	72.0	75.0	293.0	290.0	65.0	970.02	142.0	149.0	-15.0	-992.0	1636887570.213156
9.0	0.0	10.0	-7.0	-4.0	0.0	72.0	75.0	293.0	290.0	65.0	970.14	142.0	146.0	-53.0	-1009.0	1636887570.317052
8.0	1.0	10.0	-7.0	-4.0	0.0	72.0	75.0	290.0	290.0	65.0	969.98	142.0	144.0	-37.0	-989.0	1636887570.417285
8.0	2.0	10.0	-7.0	-4.0	0.0	72.0	75.0	297.0	290.0	65.0	970.0	142.0	152.0	-41.0	-986.0	1636887570.520362
8.0	2.0	10.0	-7.0	-4.0	0.0	72.0	75.0	295.0	290.0	65.0	969.95	143.0	150.0	-28.0	-991.0	1636887570.621123
8.0	3.0	10.0	-7.0	-4.0	0.0	72.0	75.0	297.0	290.0	65.0	969.94	143.0	143.0	-16.0	-989.0	1636887570.726513
8.0	2.0	10.0	-7.0	-4.0	0.0	72.0	75.0	291.0	290.0	65.0	969.84	143.0	156.0	-30.0	-998.0	1636887570.825873
8.0	1.0	10.0	-7.0	-4.0	0.0	72.0	75.0	299.0	290.0	65.0	970.03	143.0	162.0	-35.0	-975.0	1636887570.929795
9.0	1.0	10.0	-7.0	-4.0	0.0	72.0	75.0	297.0	290.0	65.0	970.04	143.0	160.0	-54.0	-989.0	1636887571.028667
8.0	2.0	10.0	-7.0	-4.0	0.0	72.0	75.0	297.0	290.0	65.0	969.99	143.0	143.0	-29.0	-998.0	1636887571.13094
8.0	3.0	10.0	-7.0	-4.0	0.0	72.0	75.0	297.0	290.0	65.0	970.09	143.0	150.0	-41.0	-981.0	1636887571.236341
8.0	3.0	10.0	-7.0	-4.0	0.0	72.0	75.0	294.0	290.0	65.0	970.1	143.0	164.0	-32.0	-949.0	1636887571.337435
7.0	4.0	10.0	-7.0	-4.0	0.0	72.0	75.0	296.0	290.0	65.0	969.93	143.0	170.0	-38.0	-973.0	1636887571.436827
7.0	5.0	10.0	-6.0	-3.0	0.0	72.0	75.0	299.0	290.0	65.0	970.1	143.0	174.0	-45.0	-982.0	1636887571.490241
7.0	5.0	10.0	-6.0	-3.0	0.0	72.0	75.0	292.0	290.0	65.0	970.1	144.0	154.0	-41.0	-999.0	1636887571.590794
7.0	5.0	10.0	-6.0	-2.0	0.0	72.0	75.0	294.0	290.0	65.0	970.1	144.0	150.0	-35.0	-973.0	1636887571.694889
6.0	4.0	10.0	-6.0	-2.0	0.0	72.0	75.0	296.0	290.0	65.0	970.16	144.0	138.0	-44.0	-979.0	1636887571.797758
5.0	3.0	10.0	-6.0	-1.0	0.0	72.0	75.0	299.0	290.0	65.0	970.07	144.0	129.0	-41.0	-1007.0	1636887571.89823
4.0	3.0	10.0	-5.0	-1.0	0.0	72.0	75.0	299.0	290.0	65.0	970.1	144.0	127.0	-54.0	-993.0	1636887571.999516
4.0	3.0	10.0	-5.0	-1.0	0.0	72.0	75.0	297.0	290.0	65.0	970.14	144.0	144.0	-53.0	-993.0	1636887572.100178
4.0	3.0	10.0	-4.0	-1.0	0.0	71.0	74.0	295.0	290.0	65.0	970.09	144.0	133.0	-57.0	-977.0	1636887572.201886
4.0	3.0	10.0	-4.0	-1.0	0.0	71.0	74.0	297.0	290.0	65.0	970.17	144.0	136.0	-60.0	-987.0	1636887572.30616
4.0	3.0	10.0	-3.0	-1.0	0.0	71.0	74.0	294.0	290.0	65.0	970.01	144.0	140.0	-59.0	-992.0	1636887572.409064
4.0	3.0	10.0	-2.0	0.0	0.0	71.0	74.0	294.0	290.0	65.0	970.15	144.0	132.0	-62.0	-985.0	1636887572.510547
5.0	4.0	10.0	-2.0	0.0	0.0	71.0	74.0	295.0	290.0	65.0	970.2	145.0	147.0	-51.0	-978.0	1636887572.609719
5.0	3.0	10.0	-1.0	0.0	0.0	71.0	74.0	293.0	290.0	65.0	970.1	145.0	134.0	-43.0	-979.0	1636887572.713227
8.0	3.0	9.0	-1.0	0.0	0.0	71.0	74.0	295.0	290.0	65.0	969.96	145.0	141.0	-25.0	-985.0	1636887572.81685
9.0	1.0	9.0	-1.0	0.0	0.0	71.0	74.0	292.0	290.0	65.0	969.9	145.0	123.0	-18.0	-983.0	1636887572.915482
9.0	1.0	9.0	-1.0	0.0	0.0	71.0	74.0	293.0	290.0	65.0	970.02	145.0	115.0	6.0	-952.0	1636887573.020881
9.0	0.0	9.0	-2.0	0.0	0.0	71.0	74.0	298.0	290.0	65.0	969.94	145.0	107.0	5.0	-989.0	1636887573.121322
