timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
1636893170.314254	
1636893170.418915	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.29	41.0	-4.0	30.0	-1001.0	
1636893170.521129	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.29	41.0	-5.0	31.0	-998.0	
1636893170.711323	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.25	41.0	-5.0	32.0	-1000.0	
1636893170.724753	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.29	41.0	-5.0	31.0	-998.0	
1636893170.82515	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.24	41.0	-4.0	32.0	-999.0	
1636893170.927664	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.29	41.0	-7.0	31.0	-998.0	
1636893171.03098	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.31	41.0	-5.0	32.0	-1001.0	
1636893171.132206	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.28	41.0	-5.0	33.0	-1000.0	
1636893171.235456	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.29	41.0	-5.0	31.0	-999.0	
1636893171.282341	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.41	41.0	-5.0	32.0	-1000.0	
1636893171.388215	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.4	41.0	-5.0	32.0	-999.0	
1636893171.489343	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.41	41.0	-5.0	31.0	-998.0	
1636893171.592042	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.43	41.0	-6.0	31.0	-998.0	
1636893171.691792	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.4	41.0	-7.0	32.0	-999.0	
1636893171.794505	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.44	41.0	-4.0	30.0	-999.0	
1636893171.895626	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.37	41.0	-6.0	31.0	-1000.0	
1636893171.999423	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.39	41.0	-6.0	33.0	-997.0	
1636893172.102161	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.38	41.0	-6.0	32.0	-999.0	
1636893172.20205	0.0	-1.0	-170.0	0.0	0.0	0.0	65.0	65.0	10.0	0.0	52.0	959.43	41.0	-5.0	30.0	-998.0	
1636893172.306483	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.37	41.0	-5.0	31.0	-999.0	
1636893172.405035	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.42	41.0	-4.0	33.0	-997.0	
1636893172.509764	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.41	41.0	-6.0	31.0	-999.0	
1636893172.609794	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.37	41.0	-5.0	32.0	-1001.0	
1636893172.713718	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.37	41.0	-4.0	32.0	-1001.0	
1636893172.813588	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.43	41.0	-4.0	31.0	-998.0	
1636893172.916734	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.37	41.0	-5.0	31.0	-1002.0	
1636893173.018706	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.34	41.0	-5.0	32.0	-1001.0	
1636893173.11873	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.38	41.0	-4.0	31.0	-999.0	
1636893173.22423	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.34	41.0	-6.0	31.0	-998.0	
1636893173.325311	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.38	41.0	-6.0	32.0	-1001.0	
1636893173.426663	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.37	41.0	-6.0	31.0	-998.0	
1636893173.528699	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.33	41.0	-5.0	31.0	-1001.0	
1636893173.628355	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.34	41.0	-5.0	32.0	-998.0	
1636893173.731259	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.38	41.0	-5.0	32.0	-1000.0	
1636893173.835268	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.34	41.0	-7.0	32.0	-999.0	
1636893173.888032	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.32	41.0	-7.0	31.0	-999.0	
1636893173.988366	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.41	41.0	-4.0	32.0	-997.0	
1636893174.091718	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.32	41.0	-6.0	31.0	-1000.0	
1636893174.196202	0.0	-1.0	-170.0	0.0	0.0	0.0	63.0	66.0	10.0	0.0	52.0	959.38	41.0	-4.0	32.0	-999.0	
1636893174.293613	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.42	41.0	-4.0	32.0	-997.0	
1636893174.397547	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.35	41.0	-7.0	31.0	-995.0	
1636893174.499368	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.39	41.0	-5.0	31.0	-1000.0	
1636893174.604444	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.36	41.0	-4.0	31.0	-998.0	
1636893174.702706	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.36	41.0	-5.0	32.0	-1000.0	
1636893174.804131	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.4	41.0	-5.0	32.0	-999.0	
1636893174.907328	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.39	41.0	-5.0	31.0	-999.0	
1636893175.006415	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.39	41.0	-7.0	30.0	-997.0	
1636893175.110703	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.39	41.0	-5.0	31.0	-997.0	
1636893175.211221	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	66.0	10.0	0.0	52.0	959.38	41.0	-4.0	31.0	-1001.0	
1636893175.314513	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.38	41.0	-6.0	32.0	-1001.0	
1636893175.416615	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.36	41.0	-6.0	30.0	-1000.0	
1636893175.518985	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.43	41.0	-5.0	32.0	-999.0	
1636893175.620924	0.0	-1.0	-170.0	0.0	0.0	0.0	64.0	67.0	10.0	0.0	52.0	959.44	41.0	-5.0	31.0	-1000.0	
