timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
1636888250.550421	
1636888250.598429	3.0	0.0	0.0	0.0	0.0	0.0	65.0	68.0	173.0	140.0	18.0	969.35	131.0	59.0	-8.0	-988.0	
1636888250.700036	3.0	0.0	0.0	0.0	0.0	0.0	65.0	68.0	172.0	140.0	18.0	969.33	132.0	52.0	-2.0	-989.0	
1636888250.805571	3.0	0.0	0.0	0.0	0.0	0.0	65.0	68.0	174.0	140.0	18.0	969.28	132.0	56.0	-16.0	-995.0	
1636888250.90487	3.0	0.0	0.0	0.0	0.0	0.0	65.0	68.0	170.0	140.0	18.0	969.43	132.0	52.0	-8.0	-1007.0	
1636888251.009456	3.0	0.0	0.0	0.0	0.0	0.0	65.0	68.0	173.0	140.0	18.0	969.38	132.0	53.0	-10.0	-984.0	
1636888251.111627	3.0	0.0	0.0	0.0	0.0	0.0	65.0	68.0	170.0	140.0	18.0	969.37	132.0	67.0	-31.0	-983.0	
1636888251.211168	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	18.0	969.38	132.0	66.0	-25.0	-999.0	
1636888251.318396	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	18.0	969.35	132.0	51.0	-8.0	-1004.0	
1636888251.416085	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	18.0	969.34	132.0	53.0	-8.0	-998.0	
1636888251.518013	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	18.0	969.43	132.0	51.0	-11.0	-1010.0	
1636888251.620863	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.42	132.0	69.0	-17.0	-991.0	
1636888251.722138	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	174.0	140.0	17.0	969.47	133.0	52.0	-6.0	-991.0	
1636888251.775261	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	173.0	140.0	17.0	969.36	133.0	64.0	-16.0	-991.0	
1636888251.875123	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.4	133.0	56.0	-19.0	-1005.0	
1636888251.976834	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.33	133.0	47.0	-10.0	-1009.0	
1636888252.0801	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.26	133.0	38.0	-6.0	-995.0	
1636888252.183247	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.37	133.0	58.0	-19.0	-986.0	
1636888252.284792	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.26	133.0	55.0	-22.0	-998.0	
1636888252.385576	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.4	133.0	52.0	-16.0	-995.0	
1636888252.487265	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.41	133.0	51.0	-12.0	-997.0	
1636888252.589728	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.35	133.0	42.0	-15.0	-1014.0	
1636888252.691398	3.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.38	134.0	51.0	-22.0	-988.0	
1636888252.794813	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.46	134.0	56.0	-16.0	-991.0	
1636888252.896136	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.41	134.0	37.0	-13.0	-1002.0	
1636888252.999592	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	170.0	140.0	17.0	969.32	134.0	49.0	-20.0	-997.0	
1636888253.099995	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.4	134.0	39.0	-18.0	-997.0	
1636888253.201308	2.0	0.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.32	134.0	45.0	-32.0	-990.0	
1636888253.303939	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.33	134.0	55.0	-41.0	-1004.0	
1636888253.409233	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.32	134.0	38.0	-21.0	-1000.0	
1636888253.509	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.36	134.0	42.0	-19.0	-1013.0	
1636888253.609409	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.37	134.0	40.0	-26.0	-995.0	
1636888253.711172	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	174.0	140.0	17.0	969.38	135.0	53.0	-26.0	-999.0	
1636888253.812634	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.36	135.0	46.0	-17.0	-990.0	
1636888253.917968	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.41	135.0	40.0	-18.0	-995.0	
1636888254.016764	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	171.0	140.0	17.0	969.46	135.0	42.0	-22.0	-997.0	
1636888254.121312	2.0	1.0	0.0	0.0	0.0	0.0	65.0	67.0	172.0	140.0	17.0	969.37	135.0	41.0	-30.0	-991.0	
