timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	42.0	38.0	-997.0	1636888167.205533	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.71	59.0	41.0	37.0	-997.0	1636888167.305386	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.78	59.0	42.0	38.0	-997.0	1636888167.406941	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	83.0	10.0	0.0	26.0	967.8	59.0	42.0	37.0	-1000.0	1636888167.508992	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.75	59.0	42.0	38.0	-999.0	1636888167.614606	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.76	59.0	43.0	37.0	-998.0	1636888167.714536	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.73	59.0	41.0	37.0	-999.0	1636888167.817307	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.8	59.0	41.0	37.0	-995.0	1636888167.918766	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.74	59.0	41.0	37.0	-996.0	1636888168.023267	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.81	59.0	41.0	38.0	-1001.0	1636888168.12476	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.75	59.0	42.0	37.0	-998.0	1636888168.226114	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.75	59.0	43.0	38.0	-998.0	1636888168.329498	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.81	59.0	41.0	37.0	-997.0	1636888168.430598	
2.0	-2.0	0.0	0.0	0.0	0.0	81.0	82.0	10.0	0.0	26.0	967.79	59.0	41.0	39.0	-995.0	1636888168.481983	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.78	59.0	41.0	37.0	-997.0	1636888168.63265	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.83	59.0	41.0	38.0	-999.0	1636888168.736511	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.77	59.0	42.0	36.0	-998.0	1636888168.788415	
2.0	-2.0	0.0	0.0	0.0	0.0	80.0	84.0	10.0	0.0	26.0	967.76	59.0	40.0	37.0	-997.0	1636888168.889385	
