timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634987496.30031
1634987496.30031	2.0	1.0	0.0	0.0	0.0	0.0	75.0	80.0	146.0	150.0	55.0	972.8	50.0	101.0	-28.0	-998.0
1634987496.401255	3.0	1.0	0.0	0.0	0.0	0.0	76.0	80.0	141.0	150.0	55.0	972.85	50.0	88.0	-23.0	-976.0
1634987496.503187	3.0	0.0	0.0	0.0	0.0	0.0	76.0	80.0	143.0	150.0	55.0	972.83	50.0	90.0	-35.0	-1012.0
1634987496.616024	3.0	1.0	0.0	0.0	0.0	0.0	76.0	80.0	143.0	150.0	55.0	972.8	50.0	102.0	-32.0	-964.0
1634987496.716475	4.0	1.0	0.0	0.0	0.0	0.0	76.0	80.0	141.0	150.0	55.0	972.81	51.0	83.0	-34.0	-1021.0
1634987496.821132	4.0	2.0	0.0	0.0	0.0	0.0	76.0	80.0	141.0	150.0	55.0	972.82	51.0	85.0	-39.0	-988.0
1634987496.92168	3.0	2.0	0.0	0.0	0.0	0.0	76.0	80.0	140.0	150.0	55.0	972.82	51.0	76.0	-17.0	-1033.0
1634987497.009757	4.0	1.0	0.0	0.0	0.0	0.0	76.0	80.0	142.0	150.0	55.0	972.8	51.0	54.0	-37.0	-1030.0
1634987497.116088	4.0	2.0	0.0	0.0	0.0	0.0	76.0	80.0	141.0	150.0	55.0	972.63	51.0	67.0	-21.0	-965.0
1634987497.224779	3.0	2.0	0.0	0.0	0.0	0.0	76.0	80.0	141.0	150.0	55.0	972.7	51.0	76.0	-13.0	-1048.0
1634987497.330233	3.0	2.0	0.0	0.0	0.0	0.0	76.0	80.0	141.0	150.0	55.0	972.78	51.0	104.0	-37.0	-946.0
1634987497.417786	7.0	0.0	0.0	0.0	0.0	0.0	76.0	79.0	122.0	150.0	55.0	972.75	51.0	57.0	-12.0	-1012.0
1634987497.521033	7.0	0.0	0.0	0.0	0.0	0.0	76.0	79.0	123.0	150.0	55.0	972.79	51.0	56.0	6.0	-977.0
1634987497.624077	7.0	0.0	0.0	-1.0	0.0	0.0	76.0	79.0	128.0	150.0	55.0	972.77	51.0	64.0	-24.0	-1003.0
1634987497.735842	7.0	0.0	0.0	-2.0	0.0	0.0	76.0	79.0	135.0	150.0	55.0	972.63	52.0	78.0	-26.0	-1016.0
1634987497.833119	6.0	0.0	0.0	-2.0	0.0	0.0	76.0	79.0	138.0	150.0	55.0	972.72	52.0	68.0	-3.0	-1152.0
1634987497.9378	7.0	0.0	0.0	-3.0	0.0	0.0	76.0	79.0	140.0	150.0	55.0	972.71	52.0	69.0	-12.0	-1034.0
1634987498.029046	7.0	0.0	0.0	-3.0	0.0	0.0	76.0	79.0	147.0	150.0	55.0	972.54	52.0	93.0	-20.0	-988.0
1634987498.131539	7.0	0.0	0.0	-3.0	0.0	0.0	76.0	79.0	148.0	150.0	55.0	972.68	52.0	75.0	-12.0	-993.0
1634987498.23568	7.0	0.0	0.0	-4.0	0.0	0.0	76.0	79.0	149.0	150.0	55.0	972.67	52.0	78.0	-19.0	-1007.0
1634987498.339809	7.0	0.0	0.0	-4.0	0.0	0.0	76.0	79.0	146.0	150.0	55.0	972.72	52.0	98.0	-19.0	-1035.0
1634987498.443929	7.0	0.0	0.0	-5.0	-1.0	0.0	76.0	79.0	146.0	150.0	55.0	972.55	52.0	88.0	-17.0	-1060.0
1634987498.548069	7.0	0.0	-1.0	-5.0	-1.0	0.0	76.0	79.0	145.0	150.0	55.0	972.68	52.0	101.0	-25.0	-991.0
1634987498.652247	7.0	0.0	-1.0	-5.0	0.0	0.0	76.0	79.0	144.0	150.0	55.0	972.59	52.0	92.0	-28.0	-996.0
1634987498.7581	7.0	0.0	0.0	-6.0	-1.0	0.0	76.0	79.0	142.0	150.0	55.0	972.6	53.0	102.0	-28.0	-1007.0
1634987498.846631	7.0	0.0	0.0	-6.0	-1.0	0.0	76.0	79.0	143.0	150.0	55.0	972.58	53.0	66.0	-24.0	-1107.0
1634987498.950539	7.0	0.0	0.0	-7.0	-1.0	0.0	76.0	79.0	140.0	150.0	55.0	972.57	53.0	110.0	-42.0	-1017.0
1634987499.062102	7.0	0.0	0.0	-7.0	-1.0	0.0	76.0	79.0	140.0	150.0	55.0	972.61	53.0	107.0	-26.0	-962.0
1634987499.167133	6.0	1.0	0.0	-7.0	-1.0	0.0	76.0	79.0	140.0	150.0	55.0	972.57	53.0	109.0	-24.0	-974.0
1634987499.270048	6.0	1.0	0.0	-7.0	-1.0	0.0	76.0	79.0	139.0	150.0	55.0	972.72	53.0	140.0	-25.0	-948.0
1634987499.395141	7.0	1.0	0.0	-7.0	-1.0	0.0	76.0	79.0	139.0	150.0	55.0	972.67	53.0	61.0	-19.0	-958.0
1634987499.533931	7.0	2.0	0.0	-8.0	0.0	0.0	75.0	78.0	137.0	150.0	55.0	972.76	53.0	94.0	-22.0	-957.0
1634987499.565105	6.0	3.0	-1.0	-8.0	0.0	0.0	75.0	78.0	136.0	140.0	55.0	972.97	53.0	59.0	-22.0	-987.0
1634987499.691254	2.0	3.0	-1.0	-9.0	0.0	0.0	75.0	78.0	133.0	140.0	55.0	972.77	53.0	62.0	-43.0	-993.0
1634987499.83875	0.0	2.0	-1.0	-8.0	0.0	0.0	75.0	78.0	131.0	140.0	55.0	972.7	54.0	101.0	-23.0	-995.0
1634987499.878014	0.0	0.0	-1.0	-7.0	0.0	0.0	75.0	78.0	131.0	140.0	55.0	972.64	54.0	83.0	10.0	-994.0
1634987499.983289	0.0	0.0	-1.0	-6.0	0.0	0.0	75.0	78.0	133.0	140.0	55.0	972.65	54.0	100.0	59.0	-1043.0
1634987500.108178	0.0	0.0	-1.0	-5.0	0.0	-1.0	75.0	78.0	136.0	140.0	54.0	972.8	54.0	70.0	-40.0	-1067.0
1634987500.184983	0.0	0.0	-1.0	-5.0	0.0	-1.0	75.0	78.0	137.0	140.0	54.0	972.88	54.0	70.0	7.0	-1028.0
1634987500.317407	0.0	0.0	-2.0	-4.0	0.0	-1.0	75.0	78.0	137.0	140.0	54.0	972.78	54.0	22.0	-6.0	-1034.0
1634987500.337252	0.0	1.0	-4.0	-4.0	0.0	-1.0	75.0	78.0	142.0	140.0	54.0	972.7	54.0	84.0	-31.0	-1037.0
1634987500.492919	1.0	0.0	-5.0	-4.0	0.0	-1.0	76.0	79.0	145.0	150.0	54.0	972.56	54.0	42.0	-58.0	-996.0
1634987500.623798	0.0	0.0	-4.0	-4.0	0.0	-1.0	76.0	79.0	147.0	150.0	54.0	972.62	54.0	48.0	-82.0	-950.0
1634987500.767238	0.0	0.0	-1.0	-4.0	0.0	-1.0	76.0	79.0	150.0	150.0	54.0	972.94	54.0	8.0	-55.0	-931.0
1634987500.767238	0.0	0.0	0.0	-4.0	0.0	0.0	76.0	79.0	149.0	150.0	54.0	972.96	55.0	9.0	-44.0	-986.0
1634987500.837111	0.0	2.0	0.0	-4.0	0.0	0.0	76.0	79.0	153.0	150.0	54.0	972.94	55.0	-9.0	-24.0	-1051.0
1634987500.947624	-1.0	2.0	0.0	-4.0	0.0	-1.0	76.0	79.0	156.0	150.0	54.0	972.95	55.0	59.0	-36.0	-984.0
1634987501.052349	-1.0	2.0	0.0	-3.0	0.0	-1.0	76.0	79.0	158.0	150.0	54.0	973.02	55.0	28.0	-57.0	-950.0
1634987501.155374	0.0	2.0	0.0	-2.0	0.0	-1.0	76.0	79.0	159.0	160.0	54.0	973.09	55.0	19.0	-74.0	-963.0
1634987501.25577	0.0	2.0	0.0	-2.0	0.0	0.0	76.0	79.0	161.0	160.0	54.0	973.18	55.0	48.0	-76.0	-957.0
1634987501.353074	0.0	3.0	0.0	-2.0	0.0	0.0	76.0	79.0	162.0	160.0	54.0	973.17	55.0	30.0	-43.0	-920.0
1634987501.462047	0.0	3.0	0.0	-1.0	-1.0	0.0	76.0	80.0	163.0	160.0	54.0	973.36	55.0	37.0	-75.0	-958.0
1634987501.550582	1.0	4.0	0.0	-1.0	-1.0	0.0	76.0	80.0	164.0	160.0	54.0	973.29	55.0	50.0	-43.0	-956.0
1634987501.651257	0.0	5.0	0.0	-1.0	-1.0	0.0	76.0	80.0	166.0	160.0	54.0	973.2	55.0	48.0	-67.0	-924.0
1634987501.767511	0.0	4.0	0.0	-1.0	-1.0	0.0	76.0	80.0	166.0	160.0	54.0	973.23	56.0	9.0	-85.0	-980.0
1634987501.867671	0.0	4.0	0.0	-1.0	0.0	0.0	76.0	80.0	166.0	160.0	54.0	973.25	56.0	9.0	-98.0	-1073.0
1634987501.961407	0.0	4.0	0.0	-1.0	-1.0	0.0	76.0	80.0	169.0	160.0	54.0	973.24	56.0	44.0	-80.0	-938.0
1634987502.067981	0.0	6.0	0.0	0.0	0.0	0.0	76.0	80.0	167.0	160.0	54.0	973.42	56.0	42.0	-43.0	-994.0
1634987502.1667	0.0	5.0	0.0	0.0	0.0	0.0	76.0	80.0	169.0	160.0	54.0	973.43	56.0	55.0	-93.0	-1010.0
1634987502.264222	1.0	4.0	0.0	0.0	0.0	0.0	76.0	80.0	168.0	160.0	54.0	973.55	56.0	39.0	-78.0	-984.0
1634987502.380083	1.0	5.0	0.0	0.0	0.0	0.0	76.0	80.0	169.0	160.0	54.0	973.31	56.0	29.0	-70.0	-1017.0
1634987502.467296	3.0	7.0	0.0	0.0	-1.0	0.0	75.0	79.0	167.0	160.0	54.0	973.48	56.0	-11.0	-57.0	-1079.0
1634987502.578699	2.0	5.0	0.0	0.0	0.0	0.0	75.0	79.0	169.0	160.0	54.0	973.36	56.0	38.0	-86.0	-993.0
1634987502.677748	0.0	4.0	0.0	0.0	0.0	0.0	75.0	79.0	168.0	160.0	54.0	973.39	56.0	42.0	-110.0	-989.0
1634987502.78767	0.0	6.0	0.0	0.0	0.0	0.0	75.0	79.0	167.0	160.0	54.0	973.44	57.0	53.0	-57.0	-982.0
1634987502.885176	0.0	6.0	0.0	0.0	0.0	0.0	75.0	79.0	164.0	160.0	54.0	973.3	57.0	46.0	-45.0	-947.0
1634987502.99247	2.0	5.0	0.0	1.0	0.0	0.0	75.0	79.0	168.0	160.0	54.0	973.35	57.0	88.0	-71.0	-957.0
1634987503.092925	3.0	4.0	0.0	1.0	0.0	0.0	75.0	79.0	168.0	160.0	54.0	973.41	57.0	75.0	-58.0	-994.0
1634987503.186478	4.0	3.0	0.0	1.0	0.0	0.0	75.0	79.0	168.0	160.0	54.0	973.21	57.0	75.0	-47.0	-1009.0
1634987503.294585	5.0	3.0	0.0	1.0	0.0	0.0	75.0	79.0	169.0	160.0	54.0	973.17	57.0	68.0	-40.0	-979.0
1634987503.392541	5.0	3.0	0.0	1.0	0.0	0.0	75.0	79.0	170.0	160.0	54.0	973.25	57.0	50.0	-51.0	-1034.0
1634987503.491179	5.0	3.0	0.0	0.0	0.0	0.0	76.0	78.0	173.0	160.0	54.0	973.26	57.0	65.0	-68.0	-1022.0
1634987503.595088	4.0	3.0	0.0	0.0	0.0	0.0	76.0	78.0	169.0	160.0	54.0	973.24	57.0	9.0	-66.0	-954.0
1634987503.706933	3.0	2.0	0.0	0.0	0.0	0.0	76.0	78.0	167.0	160.0	54.0	973.24	57.0	35.0	-77.0	-1047.0
1634987503.803442	2.0	7.0	0.0	0.0	0.0	0.0	76.0	78.0	168.0	160.0	54.0	973.14	58.0	35.0	-66.0	-961.0
1634987503.906296	0.0	8.0	0.0	0.0	1.0	0.0	76.0	78.0	165.0	160.0	54.0	973.1	58.0	26.0	-50.0	-948.0
1634987504.004781	0.0	8.0	0.0	0.0	2.0	1.0	76.0	78.0	158.0	160.0	54.0	973.11	58.0	-3.0	-33.0	-983.0
1634987504.103649	0.0	7.0	0.0	0.0	3.0	1.0	76.0	78.0	158.0	160.0	53.0	973.07	58.0	35.0	-51.0	-998.0
1634987504.207223	0.0	7.0	0.0	0.0	4.0	1.0	76.0	78.0	156.0	160.0	53.0	973.06	58.0	67.0	-38.0	-1008.0
1634987504.308252	1.0	7.0	-1.0	1.0	5.0	1.0	76.0	78.0	152.0	160.0	53.0	973.17	58.0	31.0	-77.0	-1013.0
