timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634976217.115809
1634976217.218191	0.0	1.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-13.0	-21.0	-1002.0
1634976217.319774	0.0	1.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-13.0	-20.0	-1003.0
1634976217.42227	0.0	1.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-3.0	-24.0	-1010.0
1634976217.518638	0.0	1.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-25.0	-34.0	-982.0
1634976217.611071	0.0	1.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-3.0	-10.0	-1010.0
1634976217.72792	0.0	1.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-43.0	14.0	-960.0
1634976217.82377	0.0	0.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-13.0	-9.0	-1051.0
1634976217.925074	0.0	0.0	0.0	0.0	0.0	0.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-9.0	-13.0	-1075.0
1634976218.034495	0.0	-1.0	0.0	0.0	0.0	-1.0	69.0	73.0	10.0	0.0	24.0	950.97	0.0	-5.0	-34.0	-1305.0
1634976218.132787	0.0	0.0	0.0	0.0	0.0	-3.0	70.0	73.0	10.0	0.0	24.0	950.97	0.0	-6.0	-24.0	-1238.0
1634976218.225314	0.0	1.0	0.0	0.0	0.0	-5.0	70.0	73.0	16.0	0.0	24.0	951.18	0.0	-50.0	-43.0	-1113.0
1634976218.340189	1.0	1.0	0.0	0.0	0.0	-7.0	70.0	73.0	24.0	10.0	24.0	951.48	1.0	-51.0	-41.0	-1081.0
1634976218.438377	0.0	2.0	0.0	0.0	0.0	-7.0	70.0	73.0	32.0	10.0	24.0	951.44	1.0	-35.0	-37.0	-1006.0
1634976218.535674	-2.0	2.0	0.0	0.0	0.0	-7.0	70.0	73.0	40.0	20.0	24.0	951.53	1.0	-26.0	-48.0	-981.0
1634976218.63299	-2.0	3.0	0.0	0.0	0.0	-7.0	70.0	73.0	47.0	30.0	24.0	951.57	1.0	-22.0	-41.0	-945.0
1634976218.745865	-2.0	3.0	0.0	0.0	0.0	-7.0	70.0	73.0	55.0	40.0	24.0	951.66	1.0	-34.0	-40.0	-924.0
1634976218.836191	-2.0	3.0	0.0	0.0	0.0	-6.0	70.0	73.0	62.0	40.0	24.0	951.78	1.0	-28.0	-47.0	-884.0
1634976218.952108	-1.0	3.0	0.0	0.0	0.0	-5.0	70.0	73.0	70.0	50.0	24.0	951.71	1.0	-19.0	-55.0	-891.0
1634976219.038644	-1.0	3.0	0.0	0.0	0.0	-4.0	70.0	73.0	75.0	50.0	24.0	951.74	1.0	-33.0	-37.0	-879.0
1634976219.142781	-2.0	3.0	0.0	0.0	0.0	-3.0	70.0	73.0	79.0	60.0	24.0	951.78	1.0	-42.0	-69.0	-901.0
1634976219.253851	-3.0	2.0	0.0	0.0	0.0	-2.0	70.0	73.0	81.0	60.0	24.0	951.82	1.0	-81.0	-20.0	-905.0
1634976219.357205	-3.0	3.0	0.0	0.0	0.0	-1.0	70.0	73.0	84.0	60.0	24.0	951.85	2.0	-24.0	-57.0	-927.0
1634976219.453911	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	60.0	24.0	951.91	2.0	-35.0	-41.0	-941.0
1634976219.552485	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	60.0	24.0	951.99	2.0	-33.0	-54.0	-958.0
1634976219.603433	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	70.0	24.0	951.97	2.0	-9.0	-63.0	-967.0
1634976219.709879	-1.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	70.0	23.0	951.91	2.0	-21.0	-71.0	-967.0
1634976219.818248	-1.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	70.0	23.0	951.93	2.0	-24.0	-64.0	-982.0
1634976219.908898	-1.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	70.0	23.0	951.96	2.0	-47.0	-41.0	-994.0
1634976220.023452	-1.0	3.0	0.0	0.0	0.0	0.0	70.0	73.0	86.0	70.0	23.0	951.79	2.0	-35.0	-67.0	-989.0
1634976220.114881	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	84.0	70.0	23.0	951.88	2.0	-63.0	-43.0	-1000.0
1634976220.226922	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	84.0	70.0	23.0	951.9	2.0	-70.0	-56.0	-1000.0
1634976220.319942	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	84.0	70.0	23.0	951.9	3.0	-43.0	-59.0	-1001.0
1634976220.415619	-1.0	4.0	0.0	0.0	0.0	0.0	69.0	72.0	84.0	70.0	23.0	951.84	3.0	-21.0	-83.0	-985.0
1634976220.528785	-1.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	83.0	70.0	23.0	951.78	3.0	-45.0	-63.0	-990.0
1634976220.620686	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	82.0	70.0	23.0	951.69	3.0	-45.0	-49.0	-995.0
1634976220.734133	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	82.0	70.0	23.0	951.7	3.0	-46.0	-58.0	-1007.0
1634976220.83883	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	82.0	70.0	23.0	951.76	3.0	-64.0	-58.0	-1043.0
1634976220.937724	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	81.0	60.0	23.0	951.76	3.0	-53.0	-52.0	-996.0
1634976221.036765	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	72.0	80.0	60.0	23.0	951.75	3.0	-20.0	-69.0	-994.0
1634976221.145382	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	72.0	79.0	60.0	23.0	951.81	3.0	3.0	-73.0	-988.0
1634976221.240519	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	72.0	79.0	60.0	23.0	951.73	3.0	-47.0	-49.0	-998.0
1634976221.347798	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	72.0	79.0	60.0	23.0	951.68	4.0	-45.0	-53.0	-1009.0
1634976221.442713	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	23.0	951.68	4.0	-34.0	-54.0	-1004.0
1634976221.537832	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	23.0	951.7	4.0	-45.0	-49.0	-1004.0
1634976221.654997	-2.0	3.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	23.0	951.63	4.0	-39.0	-61.0	-1005.0
1634976221.750883	-2.0	2.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	22.0	951.71	4.0	-63.0	-34.0	-1004.0
1634976221.845509	-2.0	2.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	22.0	951.68	4.0	-45.0	-51.0	-994.0
1634976221.95883	-2.0	2.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	22.0	951.65	4.0	-62.0	-42.0	-999.0
1634976222.062952	-2.0	2.0	0.0	0.0	0.0	0.0	70.0	72.0	78.0	60.0	22.0	951.69	4.0	-39.0	-51.0	-1008.0
1634976222.164991	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	78.0	60.0	22.0	951.6	4.0	-44.0	-54.0	-1009.0
1634976222.215409	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	79.0	60.0	22.0	951.66	4.0	-52.0	-55.0	-994.0
1634976222.313798	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	79.0	60.0	22.0	951.77	5.0	-24.0	-75.0	-1005.0
1634976222.419898	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	79.0	60.0	22.0	951.64	5.0	-25.0	-81.0	-1005.0
1634976222.52208	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	80.0	60.0	22.0	951.75	5.0	-39.0	-56.0	-999.0
1634976222.572595	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	80.0	60.0	22.0	951.75	5.0	-39.0	-56.0	-999.0
1634976222.623045	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	80.0	60.0	22.0	951.66	5.0	-51.0	-38.0	-991.0
1634976222.7198	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	80.0	60.0	22.0	951.58	5.0	-49.0	-45.0	-989.0
1634976222.819866	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	80.0	60.0	22.0	951.68	5.0	-47.0	-41.0	-966.0
1634976222.927749	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.68	5.0	-63.0	-44.0	-999.0
1634976223.019373	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.75	5.0	-49.0	-53.0	-997.0
1634976223.133315	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.78	5.0	-39.0	-59.0	-1006.0
1634976223.235553	-2.0	2.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.8	5.0	-49.0	-58.0	-986.0
1634976223.333731	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.74	6.0	-24.0	-72.0	-1017.0
1634976223.426866	-1.0	4.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.83	6.0	-38.0	-41.0	-1002.0
1634976223.531123	-1.0	4.0	0.0	0.0	0.0	0.0	69.0	71.0	81.0	60.0	22.0	951.79	6.0	-22.0	-91.0	-987.0
1634976223.643285	-1.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	82.0	60.0	22.0	951.75	6.0	-48.0	-63.0	-1001.0
1634976223.740806	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	82.0	60.0	21.0	951.77	6.0	-43.0	-65.0	-988.0
1634976223.847428	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	82.0	60.0	21.0	951.81	6.0	-37.0	-71.0	-990.0
1634976223.944736	-2.0	3.0	0.0	0.0	0.0	0.0	69.0	71.0	83.0	60.0	21.0	951.73	6.0	-22.0	-74.0	-997.0
1634976224.037873	-2.0	4.0	0.0	0.0	0.0	0.0	69.0	71.0	83.0	60.0	21.0	951.77	6.0	-45.0	-56.0	-985.0
