timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634987988.34141
1634987988.447978	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.57	0.0	-24.0	14.0	-1001.0
1634987988.550871	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.57	0.0	-27.0	15.0	-996.0
1634987988.652186	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.59	0.0	-25.0	15.0	-999.0
1634987988.751656	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.6	0.0	-27.0	13.0	-998.0
1634987988.855907	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.61	0.0	-25.0	14.0	-999.0
1634987988.957774	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.61	0.0	-24.0	13.0	-999.0
1634987989.045772	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.54	0.0	-25.0	13.0	-999.0
1634987989.162313	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.59	0.0	-25.0	13.0	-997.0
1634987989.264298	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	55.0	10.0	0.0	39.0	971.54	0.0	-24.0	12.0	-999.0
1634987989.363729	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.52	0.0	-25.0	14.0	-997.0
1634987989.467099	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.5	0.0	-24.0	14.0	-1001.0
1634987989.56947	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.56	0.0	-26.0	12.0	-998.0
1634987989.667262	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.55	0.0	-25.0	14.0	-998.0
1634987989.773793	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.58	0.0	-24.0	13.0	-998.0
1634987989.877587	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.57	0.0	-24.0	13.0	-1000.0
1634987989.976088	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.55	0.0	-26.0	14.0	-999.0
1634987990.079522	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.57	0.0	-25.0	14.0	-1001.0
1634987990.177342	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.52	0.0	-26.0	14.0	-999.0
1634987990.2768	-1.0	0.0	0.0	0.0	0.0	0.0	51.0	56.0	10.0	0.0	39.0	971.55	0.0	-24.0	15.0	-1001.0
1634987990.383631	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	39.0	971.5	0.0	-24.0	14.0	-1001.0
1634987990.47754	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	39.0	971.54	0.0	-24.0	13.0	-1001.0
1634987990.540637	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.56	0.0	-25.0	14.0	-999.0
1634987990.630524	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.53	0.0	-25.0	15.0	-1000.0
1634987990.729295	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.5	0.0	-25.0	14.0	-998.0
1634987990.836761	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.49	0.0	-26.0	14.0	-1000.0
1634987990.947633	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.52	0.0	-25.0	13.0	-999.0
1634987991.047146	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.53	0.0	-25.0	12.0	-997.0
1634987991.142581	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.53	0.0	-25.0	13.0	-996.0
1634987991.248555	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.5	0.0	-26.0	12.0	-1001.0
1634987991.342279	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.49	0.0	-26.0	14.0	-1002.0
1634987991.454764	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.51	0.0	-26.0	14.0	-998.0
1634987991.545455	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.48	0.0	-26.0	14.0	-998.0
1634987991.657922	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.49	0.0	-25.0	15.0	-1000.0
1634987991.764216	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.48	0.0	-27.0	13.0	-998.0
1634987991.866787	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.47	0.0	-25.0	14.0	-997.0
1634987991.963481	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.5	0.0	-26.0	12.0	-999.0
1634987992.060551	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.48	0.0	-25.0	14.0	-998.0
1634987992.168094	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.49	0.0	-24.0	14.0	-999.0
1634987992.268706	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	55.0	10.0	0.0	38.0	971.51	0.0	-26.0	13.0	-999.0
1634987992.362437	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.49	0.0	-27.0	15.0	-1000.0
1634987992.47635	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.47	0.0	-26.0	14.0	-1000.0
1634987992.578885	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.5	0.0	-26.0	14.0	-998.0
1634987992.674306	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.47	0.0	-25.0	13.0	-1000.0
1634987992.773123	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.46	0.0	-25.0	14.0	-998.0
1634987992.886423	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.42	0.0	-25.0	14.0	-1000.0
1634987992.981415	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.45	0.0	-26.0	14.0	-1000.0
1634987993.080329	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.46	0.0	-23.0	13.0	-1000.0
1634987993.12719	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.45	0.0	-25.0	13.0	-997.0
1634987993.236542	-1.0	0.0	0.0	0.0	0.0	0.0	53.0	56.0	10.0	0.0	38.0	971.48	0.0	-26.0	14.0	-998.0
1634987993.338908	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.44	0.0	-25.0	13.0	-1000.0
1634987993.446843	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.46	0.0	-25.0	15.0	-1000.0
1634987993.545173	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.49	0.0	-25.0	12.0	-999.0
1634987993.635556	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.45	0.0	-25.0	14.0	-997.0
1634987993.749547	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.45	0.0	-27.0	14.0	-998.0
1634987993.855515	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.47	0.0	-25.0	12.0	-998.0
1634987993.942053	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.5	0.0	-27.0	14.0	-999.0
1634987994.053278	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.5	0.0	-24.0	13.0	-997.0
1634987994.147006	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.5	0.0	-25.0	12.0	-998.0
1634987994.262237	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	56.0	10.0	0.0	38.0	971.49	0.0	-26.0	13.0	-997.0
1634987994.359183	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	57.0	10.0	0.0	38.0	971.5	0.0	-25.0	14.0	-999.0
1634987994.452915	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	57.0	10.0	0.0	38.0	971.49	0.0	-25.0	15.0	-1000.0
1634987994.568566	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	57.0	10.0	0.0	38.0	971.54	0.0	-27.0	11.0	-1000.0
1634987994.667409	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	57.0	10.0	0.0	38.0	971.52	0.0	-27.0	13.0	-999.0
1634987994.766539	-1.0	0.0	0.0	0.0	0.0	0.0	54.0	57.0	10.0	0.0	38.0	971.56	0.0	-25.0	13.0	-998.0
