timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634987229.817818
1634987229.86911	0.0	0.0	5.0	0.0	0.0	0.0	87.0	90.0	10.0	0.0	65.0	971.34	4.0	-20.0	15.0	-998.0
1634987229.971547	0.0	0.0	5.0	0.0	0.0	0.0	87.0	90.0	10.0	0.0	65.0	971.33	4.0	-21.0	16.0	-999.0
1634987230.06188	0.0	0.0	5.0	0.0	0.0	0.0	87.0	90.0	10.0	0.0	65.0	971.35	4.0	-19.0	14.0	-997.0
1634987230.166012	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.38	4.0	-19.0	17.0	-999.0
1634987230.265262	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.3	4.0	-18.0	15.0	-999.0
1634987230.375034	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.37	4.0	-20.0	15.0	-1000.0
1634987230.478772	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.34	4.0	-20.0	15.0	-998.0
1634987230.581106	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.31	4.0	-21.0	17.0	-999.0
1634987230.680442	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.31	4.0	-20.0	15.0	-998.0
1634987230.777408	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.31	4.0	-20.0	16.0	-996.0
1634987230.824267	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.37	4.0	-20.0	15.0	-999.0
1634987230.940596	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.28	4.0	-21.0	16.0	-1000.0
1634987231.040407	0.0	0.0	5.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	65.0	971.35	4.0	-20.0	16.0	-1001.0
1634987231.14442	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.35	4.0	-19.0	15.0	-999.0
1634987231.246015	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.29	4.0	-20.0	16.0	-999.0
1634987231.347711	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.38	4.0	-20.0	17.0	-998.0
1634987231.449924	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.31	4.0	-20.0	14.0	-999.0
1634987231.55455	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.32	4.0	-19.0	16.0	-1001.0
1634987231.654102	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.34	4.0	-17.0	17.0	-1001.0
1634987231.751174	0.0	0.0	5.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	65.0	971.31	4.0	-20.0	14.0	-998.0
