timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634976003.601653
1634976003.701337	0.0	1.0	0.0	0.0	0.0	0.0	50.0	52.0	10.0	0.0	33.0	950.55	0.0	-6.0	-23.0	-999.0
1634976003.803631	0.0	1.0	0.0	0.0	0.0	0.0	50.0	52.0	10.0	0.0	33.0	950.55	0.0	-9.0	-22.0	-1004.0
1634976003.897514	0.0	1.0	0.0	0.0	0.0	0.0	50.0	52.0	10.0	0.0	33.0	950.55	0.0	0.0	-17.0	-996.0
1634976004.007032	0.0	1.0	0.0	0.0	0.0	0.0	50.0	52.0	10.0	0.0	33.0	950.55	0.0	11.0	0.0	-976.0
1634976004.109243	0.0	1.0	0.0	0.0	0.0	0.0	51.0	54.0	10.0	0.0	33.0	950.55	0.0	-22.0	-21.0	-1006.0
1634976004.204632	0.0	1.0	0.0	0.0	0.0	0.0	51.0	54.0	10.0	0.0	33.0	950.55	0.0	1.0	-25.0	-990.0
1634976004.308766	0.0	1.0	1.0	0.0	0.0	0.0	51.0	54.0	10.0	0.0	33.0	950.55	0.0	-26.0	9.0	-990.0
1634976004.410935	-1.0	0.0	1.0	0.0	0.0	0.0	51.0	54.0	10.0	-10.0	33.0	950.55	0.0	-3.0	-6.0	-1080.0
1634976004.509767	0.0	0.0	1.0	0.0	0.0	0.0	51.0	54.0	23.0	-10.0	33.0	950.55	0.0	-2.0	-7.0	-1224.0
1634976004.610047	0.0	-1.0	1.0	0.0	0.0	-2.0	51.0	54.0	24.0	-10.0	33.0	950.55	0.0	-68.0	-17.0	-1251.0
1634976004.71439	0.0	0.0	1.0	0.0	0.0	-4.0	51.0	54.0	24.0	-10.0	33.0	950.62	1.0	-76.0	44.0	-1205.0
1634976004.822441	-1.0	0.0	1.0	-1.0	0.0	-6.0	51.0	54.0	24.0	-10.0	33.0	950.74	1.0	-70.0	5.0	-1091.0
1634976004.916199	-4.0	1.0	1.0	-1.0	0.0	-6.0	51.0	54.0	32.0	0.0	33.0	950.92	1.0	-59.0	6.0	-1025.0
1634976004.971809	-4.0	0.0	1.0	-1.0	0.0	-6.0	51.0	54.0	41.0	0.0	33.0	950.97	1.0	-48.0	-4.0	-998.0
1634976005.067137	-4.0	0.0	1.0	0.0	0.0	-6.0	51.0	53.0	52.0	0.0	33.0	950.95	1.0	-77.0	14.0	-979.0
1634976005.180022	-3.0	0.0	1.0	0.0	0.0	-5.0	51.0	53.0	62.0	0.0	33.0	951.09	1.0	-59.0	-2.0	-938.0
1634976005.286352	-3.0	0.0	1.0	0.0	0.0	-4.0	51.0	53.0	74.0	10.0	33.0	951.2	1.0	-29.0	-10.0	-904.0
