timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634982127.102837
1634982127.212201	0.0	0.0	0.0	0.0	0.0	0.0	66.0	68.0	10.0	0.0	85.0	962.5	0.0	-10.0	-6.0	-998.0
1634982127.305937	0.0	0.0	0.0	0.0	0.0	0.0	66.0	68.0	10.0	0.0	85.0	962.5	0.0	-7.0	-5.0	-997.0
1634982127.415278	0.0	0.0	0.0	0.0	0.0	0.0	66.0	68.0	10.0	0.0	85.0	962.52	0.0	-8.0	-5.0	-998.0
1634982127.509017	0.0	0.0	0.0	0.0	0.0	0.0	66.0	68.0	10.0	0.0	85.0	962.51	0.0	-9.0	-5.0	-1000.0
1634982127.618352	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.58	0.0	-9.0	-5.0	-999.0
1634982127.712084	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.51	0.0	-8.0	-6.0	-999.0
1634982127.821431	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.51	0.0	-9.0	-5.0	-1000.0
1634982127.930763	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.53	0.0	-11.0	-6.0	-996.0
1634982127.977645	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.57	0.0	-9.0	-7.0	-1000.0
1634982128.071371	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.55	0.0	-11.0	-6.0	-999.0
1634982128.180739	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.5	0.0	-9.0	-5.0	-998.0
1634982128.274454	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.5	0.0	-8.0	-6.0	-998.0
1634982128.383806	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.49	0.0	-10.0	-6.0	-1002.0
1634982128.477535	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.53	0.0	-8.0	-6.0	-1001.0
1634982128.586886	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.52	0.0	-9.0	-5.0	-998.0
1634982128.696228	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.47	0.0	-9.0	-4.0	-997.0
1634982128.789953	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.51	0.0	-8.0	-5.0	-997.0
1634982128.899302	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.55	0.0	-11.0	-5.0	-1000.0
1634982128.993032	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.53	0.0	-10.0	-5.0	-1001.0
1634982129.102384	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.57	0.0	-10.0	-6.0	-997.0
1634982129.196114	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.49	0.0	-9.0	-6.0	-1000.0
1634982129.305459	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.52	0.0	-9.0	-4.0	-998.0
1634982129.399197	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.49	0.0	-10.0	-5.0	-1000.0
1634982129.508537	0.0	0.0	0.0	0.0	0.0	0.0	66.0	69.0	10.0	0.0	85.0	962.49	0.0	-8.0	-5.0	-999.0
