timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634987179.372874
1634987179.475089	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.21	0.0	-19.0	12.0	-1002.0
1634987179.563822	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.26	0.0	-18.0	14.0	-1001.0
1634987179.687128	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.27	0.0	-19.0	14.0	-1000.0
1634987179.772328	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.21	0.0	-20.0	14.0	-1000.0
1634987179.926663	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.2	0.0	-20.0	14.0	-998.0
1634987179.976312	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.2	0.0	-19.0	14.0	-997.0
1634987180.074276	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.16	0.0	-19.0	14.0	-1000.0
1634987180.18067	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.3	0.0	-19.0	14.0	-999.0
1634987180.286086	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.22	0.0	-18.0	14.0	-1000.0
1634987180.386464	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-20.0	14.0	-999.0
1634987180.480434	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.21	0.0	-19.0	13.0	-998.0
1634987180.584553	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.22	0.0	-20.0	14.0	-999.0
1634987180.688694	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.21	0.0	-19.0	13.0	-996.0
1634987180.79783	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.23	0.0	-19.0	13.0	-999.0
1634987180.888086	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.18	0.0	-18.0	14.0	-999.0
1634987181.003186	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.2	0.0	-19.0	13.0	-1000.0
1634987181.107058	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.17	0.0	-20.0	16.0	-998.0
1634987181.208482	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.21	0.0	-19.0	14.0	-998.0
1634987181.310842	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.21	0.0	-20.0	13.0	-1001.0
1634987181.41301	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.24	0.0	-19.0	14.0	-998.0
1634987181.46352	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.26	0.0	-18.0	15.0	-999.0
1634987181.558184	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.21	0.0	-18.0	12.0	-999.0
1634987181.666354	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.24	0.0	-17.0	13.0	-997.0
1634987181.769804	-1.0	0.0	3.0	0.0	0.0	0.0	87.0	91.0	10.0	0.0	66.0	971.19	0.0	-18.0	13.0	-1000.0
1634987181.860059	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.18	0.0	-20.0	14.0	-1000.0
1634987181.96629	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.27	0.0	-19.0	14.0	-999.0
1634987182.072748	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.24	0.0	-20.0	15.0	-999.0
1634987182.164055	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.18	0.0	-19.0	14.0	-998.0
1634987182.27154	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.26	0.0	-18.0	13.0	-1000.0
1634987182.375094	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.22	0.0	-19.0	13.0	-998.0
1634987182.479774	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.18	0.0	-19.0	13.0	-997.0
1634987182.575078	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.2	0.0	-18.0	13.0	-999.0
1634987182.679201	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.17	0.0	-19.0	13.0	-998.0
1634987182.789192	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	90.0	10.0	0.0	66.0	971.19	0.0	-16.0	16.0	-998.0
1634987182.876991	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-20.0	15.0	-994.0
1634987182.979666	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-13.0	11.0	-998.0
1634987183.083762	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-20.0	40.0	-1004.0
1634987183.192959	-1.0	0.0	3.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	3.0	39.0	-1032.0
1634987183.297121	-1.0	0.0	4.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-22.0	-8.0	-1008.0
1634987183.401251	0.0	0.0	4.0	0.0	0.0	0.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-35.0	0.0	-1150.0
1634987183.500797	2.0	0.0	5.0	0.0	0.0	-1.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-59.0	-11.0	-1416.0
1634987183.597788	0.0	0.0	5.0	-1.0	0.0	-4.0	88.0	91.0	10.0	0.0	66.0	971.19	0.0	-80.0	-7.0	-1216.0
1634987183.694443	-2.0	1.0	4.0	-1.0	0.0	-7.0	88.0	91.0	17.0	0.0	66.0	971.42	0.0	-99.0	-1.0	-1156.0
1634987183.798412	-4.0	0.0	4.0	-1.0	0.0	-8.0	88.0	91.0	26.0	10.0	66.0	971.4	0.0	-103.0	-2.0	-1037.0
1634987183.912464	-5.0	1.0	4.0	-2.0	0.0	-8.0	89.0	91.0	33.0	10.0	66.0	971.52	1.0	-122.0	-9.0	-985.0
1634987184.010015	-6.0	1.0	4.0	-2.0	0.0	-8.0	89.0	91.0	40.0	20.0	66.0	971.61	1.0	-90.0	-5.0	-945.0
1634987184.105594	-7.0	1.0	4.0	-1.0	0.0	-7.0	89.0	91.0	47.0	30.0	66.0	971.58	1.0	-109.0	0.0	-897.0
1634987184.204701	-7.0	1.0	4.0	-1.0	0.0	-6.0	89.0	91.0	55.0	30.0	66.0	971.6	1.0	-96.0	-17.0	-877.0
1634987184.32144	-7.0	1.0	5.0	-1.0	0.0	-5.0	89.0	91.0	60.0	40.0	66.0	971.74	1.0	-109.0	3.0	-873.0
