timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634986510.575927
1634986510.685278	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.23	14.0	-12.0	20.0	-998.0
1634986510.791675	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.22	14.0	-15.0	21.0	-1001.0
1634986510.894286	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.17	14.0	-14.0	19.0	-998.0
1634986510.992258	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.18	14.0	-14.0	21.0	-1001.0
1634986511.091457	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.14	14.0	-12.0	20.0	-999.0
1634986511.138324	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.14	14.0	-16.0	20.0	-1000.0
1634986511.24487	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.13	14.0	-15.0	20.0	-999.0
1634986511.353211	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.21	14.0	-14.0	20.0	-999.0
1634986511.455361	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.22	14.0	-14.0	23.0	-1000.0
1634986511.557077	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.17	14.0	-16.0	20.0	-999.0
1634986511.644035	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.18	14.0	-14.0	21.0	-997.0
1634986511.751662	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.16	14.0	-15.0	19.0	-1000.0
1634986511.850827	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.19	14.0	-16.0	20.0	-1000.0
1634986511.956524	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.2	14.0	-15.0	20.0	-1001.0
1634986512.053646	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.21	14.0	-14.0	17.0	-999.0
1634986512.162994	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.2	14.0	-15.0	18.0	-999.0
1634986512.265366	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.22	14.0	-14.0	21.0	-998.0
1634986512.359095	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.25	14.0	-15.0	19.0	-999.0
1634986512.470654	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.18	14.0	-15.0	20.0	-999.0
1634986512.561721	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.22	14.0	-16.0	20.0	-1001.0
1634986512.671069	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.21	14.0	-14.0	18.0	-1003.0
1634986512.78069	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.21	14.0	-16.0	20.0	-1001.0
1634986512.872228	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.24	14.0	-15.0	20.0	-1001.0
1634986512.984883	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.25	14.0	-14.0	22.0	-998.0
1634986513.074159	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.2	14.0	-15.0	21.0	-1001.0
1634986513.18532	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.2	14.0	-15.0	20.0	-1003.0
1634986513.280258	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.19	14.0	-14.0	22.0	-1001.0
1634986513.381554	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.16	14.0	-15.0	23.0	-1000.0
1634986513.494484	0.0	-1.0	8.0	0.0	0.0	0.0	77.0	79.0	10.0	0.0	90.0	970.2	14.0	-15.0	22.0	-1000.0
1634986513.589443	0.0	-1.0	8.0	0.0	0.0	0.0	76.0	79.0	10.0	0.0	90.0	970.16	14.0	-15.0	22.0	-1001.0
1634986513.694201	0.0	-1.0	8.0	0.0	0.0	0.0	76.0	79.0	10.0	0.0	90.0	970.16	14.0	-14.0	19.0	-1000.0
