timestamp	pitch	roll	yaw	vgx	vgy	vgz	templ	temph	tof	h	bat	baro	time	agx	agy	agz
1634986813.323629
1634986813.372168	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.81	0.0	-23.0	11.0	-1001.0
1634986813.476742	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.83	0.0	-23.0	10.0	-1000.0
1634986813.578976	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.87	0.0	-22.0	10.0	-998.0
1634986813.680764	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.84	0.0	-23.0	10.0	-999.0
1634986813.782394	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.85	0.0	-23.0	10.0	-999.0
1634986813.879994	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.85	0.0	-24.0	12.0	-998.0
1634986813.979291	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	85.0	970.84	0.0	-23.0	11.0	-998.0
1634986814.075191	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.85	0.0	-24.0	10.0	-998.0
1634986814.190139	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.81	0.0	-22.0	10.0	-1000.0
1634986814.292909	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.83	0.0	-25.0	10.0	-997.0
1634986814.391384	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.82	0.0	-25.0	10.0	-1001.0
1634986814.491538	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.83	0.0	-24.0	10.0	-1001.0
1634986814.593888	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.82	0.0	-23.0	11.0	-1002.0
1634986814.68778	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.81	0.0	-27.0	10.0	-999.0
1634986814.801011	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.83	0.0	-23.0	10.0	-997.0
1634986814.906012	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.8	0.0	-22.0	10.0	-997.0
1634986815.002738	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.88	0.0	-24.0	12.0	-999.0
1634986815.109127	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.81	0.0	-24.0	11.0	-999.0
1634986815.212276	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.84	0.0	-24.0	10.0	-1001.0
1634986815.312554	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.83	0.0	-24.0	11.0	-996.0
1634986815.416019	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.86	0.0	-24.0	10.0	-999.0
1634986815.467351	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.87	0.0	-24.0	11.0	-999.0
1634986815.557913	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.82	0.0	-24.0	11.0	-1001.0
1634986815.671145	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.81	0.0	-24.0	10.0	-998.0
1634986815.77123	-1.0	0.0	0.0	0.0	0.0	0.0	70.0	73.0	10.0	0.0	84.0	970.84	0.0	-24.0	12.0	-999.0
